title,combined_score,topic_label,topic_module_count,avg_similarity,max_similarity,best_module,description
M&E Engineer (Construction),0.6516484367454884,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.3550611586038322,0.5481198665197781,CE4104 – B. Eng. Dissertation,"Coordinate and management of all M&E works Responsible for the supervision and coordination of M&E works at project site Ensure all M&E works are performed on time, within budget and in compliance with all necessary standards, code of practice and safety regulations General on-site technical & engineering matters and quality checks Monitor progress, quality of workmanship and compliance with requirements Review and align M&E design and project drawings to ensure compliance with specification and guidelines Review project specifications and technical clarifications Prepare structural penetration shop-drawing for approval Prepare M&E coordination drawings and liaise with Architectural Coordinators and Design Engineers to issue drawing for approval To produce M&E Coordination drawing. Maintain M&E drawing records. Attend site meeting and technical meeting with Consultants Requirements: Diploma or Degree in Engineering, Civil Engineering or relevant field Experienced for M&E works such as ACMV, Electrical, Plumbing and Sanitary etc Must have main contractor experience To submit your application, please apply online to apply@rn-care.com or call +(65) 6220 0847 for private and confidential discussion. Your interest will be treated with the strictest of confidence. We regret that only shortlisted candidates will be notified or contacted. RN Care Pte. Ltd EA License No: 17C8900"
Quantity Surveyor (M&E),0.6501991998620495,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.33902460314571053,0.5729467930188266,CE5809 – Management and Economics of International Construction,"Prepare and manage M&E cost estimates, BOQs, and tender submissions. Monitor M&E project costs and provide financial insights. Assist in evaluating M&E contractor claims and variations. Coordinate with contractors and design teams on cost-related matters. Requirements: Diploma in Mechanical/Electrical Engineering or Quantity Surveying. At least 3 years’ experience in M&E works for HDB, Condo, and Landed projects. Familiar with M&E systems and costing. If you are keen to apply for the position, kindly email your detailed resume in MS Word to hr@recruit-expert.com Please note that only shortlisted candidates will be notified. For more job opportunities, please visit our website at www.recruit-expert.com EA Licence: 19C9701 Registration: R1326740"
M&E Quantity Surveyor,0.6490215788080853,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.3280943146620667,0.5889192647162934,CE5809 – Management and Economics of International Construction,"Benefits •        0–20% Monthly Performance Related Pay •        2% Monthly Medical Allowance •        Yearly Salary Increment Key Responsibilities •        Review and interpret Mechanical and/or Electrical tender documents and drawings. •        Prepare quantity take-offs, bills of quantities (BQ), and cost estimates for M&E works. •        Support preliminary Mechanical or Electrical design for Design & Build tenders. •        Prepare technical documentation and proposals for tender submissions. •        Manage contract administration for main contractors and subcontractors. •        Review Letters of Award from clients or main contractors. •        Source, evaluate, negotiate, and shortlist suppliers and subcontractors based on project requirements. •        Prepare monthly progress claims and process subcontractor and supplier payments. •        Monitor project budgets, propose value engineering solutions, and coordinate closely with site teams. Requirements •        Diploma or Degree in Quantity Surveying, Mechanical Engineering, Electrical Engineering, or related disciplines. •        Minimum 2 years of relevant working experience. •        Experience in either Mechanical OR Electrical works is acceptable. •        Experience in cost control, tendering, or contract administration will be an advantage. •        Able to work independently and collaboratively in a team environment. •        Good communication and interpersonal skills. •        Able to manage multiple tasks and meet project deadlines in a fast-paced environment. Maxhunt Resource Pte Ltd | EA Licence: 22C1322 Cynthia Lai | Registration No: R25146301"
Contracts Manager (HDB/Condo/Landed Projects),0.6471436833266455,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.33714187868343404,0.5614346592663595,CE5807 – Integrated Digital Delivery (IDD),"Manage contracts, procurement, and claims with contractors and suppliers. Ensure compliance with contractual obligations and project requirements. Resolve disputes and implement cost control measures. Negotiate terms and conditions to minimize risk and maximize value for the company. Requirements: Degree in Construction/Quantity Surveying or equivalent At least 5 years’ experience handling contracts for HDB, Condo, and Landed projects. Strong knowledge of construction law and contract management. Excellent negotiation, analytical, and risk assessment skills. If you are keen to apply for the position, kindly email your detailed resume in MS Word to hr@recruit-expert.com Please note that only shortlisted candidates will be notified. For more job opportunities, please visit our website at www.recruit-expert.com EA Licence: 19C9701 Registration: R1326740"
Project Engineer,0.6464526861094522,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.348179368541376,0.5359046934645081,CE4104 – B. Eng. Dissertation,"Responsibility: Prepare shop-drawings and follow-up subsequent comments. Attend project safety meeting and site co-ordination meeting. Arrangement of work according to Builder's work program. Schedule and arrange site acess arrangement for delivery. Monitor materials delivery schedule. Monitor daily work progress and feedback. Implement variation work upon receiving new drawings. Conduct follow up site testing. Update construction drawing and follow up with draughting update. Commissioning of project equipment. Prepare as-built drawings, operation and maintenance manual. Carry out duties in accordance with QEHS policy, procedures. Performed Ad-hoc duties assigned. Requirement: Diploma in Electrical Engineering or equivalent Diploma holder or above. Team Player, Independent and proactive individual."
Quantity Surveyor,0.6415918574946815,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.30735440333919595,0.5932504807950153,CE5809 – Management and Economics of International Construction,"Prepare detailed cost estimates for MEP (Mechanical, Electrical, Plumbing) projects; Analyze and evaluate project specifications and drawings to determine the scope of work and associated costs; Assist in the preparation of tender documents and participate in the procurement process; Evaluate subcontractor and supplier bids, ensuring competitiveness and adherence to project requirements; Generate regular cost reports to keep stakeholders informed of project financial status; Other duties as assigned. We regret only shortlisted candidates will be contacted. All applications will be handled confidentially. By submitting your application, you agree to the collection, use, retention, and disclosure of your personal information to prospective employers. EA License No: 20C0270 EA Personnel No: R22110981 EA Personnel Name: Law Mei Fong"
General Manager,0.6392371038414772,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.3414632636855574,0.5132589918362709,CE5509QA – Advanced Structural Steel Design,Sales & Marketig Tender for Project Cost Controling Cost Planing Project Closing Final Accounts with Client Workplace Safety & Health Officer cert Scaffold Supervisor Cert Confined Space Supervisor Cert Oil & Petrochemical Supervisor Firs Aid Need Experience on the Scaffold Works Must have Knoweldge on the Scaffold Design & how to prepare Auto Cad Driving Licence Required
Site Supervisor (Islandwide),0.6389830202435958,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.3338896356544033,0.5271358299091718,CE4103 – Design Project,"Attend daily subcontractor meetings to address structural and architectural issues, ensuring alignment with the project schedule. Monitor site progress and subcontractor safety compliance, reporting findings to the immediate superior and safety officer. Verify that subcontractor work complies with approved drawings and details; implement corrective actions for non-conformance. Conduct daily activity inspections with the project RE or RTO, addressing comments promptly to secure approval for work commencement. Maintain accurate inspection records for future reference and potential legal use in unforeseen defect cases. Support the Environmental Health & Safety program established by the Project Manager and WSHO, contributing to a safe and clean site environment. Commit to professional development by attending relevant BCA or equivalent courses and exploring feasible cost-saving methods for site application. Take on additional tasks that contribute to the project team’s efficiency and cost savings. We regret only shortlisted candidates will be contacted. All applications will be handled confidentially. By submitting your application, you agree to the collection, use, retention, and disclosure of your personal information to prospective employers. Wecruit Pte Ltd | EA License No: 20C0270 EA Personnel No: R22110981| EA Personnel Name: Law Mei Fong"
Electrical Site QS Engineer [SL],0.633762934658187,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.31091845370724375,0.5469777658764476,CE5809 – Management and Economics of International Construction,"Assist the Manager in managing general contracts and preparing tender documentation. Prepare budget costs and estimates as instructed. Liaise with suppliers to coordinate product and service presentations. Provide solutions to technical issues encountered during the tender stage. Communicate effectively with internal departments regarding documentation and related matters. Coordinate with suppliers and contractors on billing and quantity follow-ups. Review and evaluate market unit rates for materials and labor on a monthly or quarterly basis. Handover complete tender documentation and costing to the project team upon tender award. Attend site show rounds for selected tenders. Prepare and respond to tender clarifications, and support tender interviews and presentations. Requirements Diploma in M&E / Electrical Engineering or equivalent. Preferable 3 years of relevant experience. We regret only shortlisted candidates will be contacted. All applications will be handled confidentially. By submitting your application, you agree to the collection, use, retention, and disclosure of your personal information to prospective employers. EA License No: 20C0270 EA Personnel No: R22110981 EA Personnel Name: Law Mei Fong"
Project Engineer (Building Construction/Industrial Warehouse Building/A1 Main Con),0.6303893815461736,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.32196245945482765,0.5080219888212125,CE4104 – B. Eng. Dissertation,"Responsibilities: Review specifications, clarifications, and drawings. Schedule works, requisition materials, control costs, and supervise projects. Coordinate with Structural, Architectural, and M&E teams to resolve issues. Ensure timely progress and compliance with safety and regulations. Conduct QA/QC and enforce safety on-site. Prepare progress and handover reports. Handle additional assigned tasks. Requirements: Degree in Civil Engineering with PEB recognition. Working experience in A1/A2 building companies is preferred. _______________________________________________________ HOW TO APPLY : Interested candidates, please submit your resume by clicking on “Quick Apply” or contact win@hkmsvs.com for more details. Please provide following information in the resume for immediate processing 1) Reasons for leaving current and/or last employment 2) Last drawn and/or current salary 3) Expected salary 4) Date of availability and/or Notice Period All applications will be treated in strictest confidence and only shortlisted candidates will be notified Wee Wai Dan EA License No : 03C5391 EA Reg No : R22109628"
M & E Coordinator (A1 Builder),0.63035779545447,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.327013661209912,0.497761654852526,CE4104 – B. Eng. Dissertation,"·      To oversee all works relating to mechanical and
electrical services such as sanitary, water, gas, lift, scv, electrical, ACMV,
etc and any other M & E installations at sites. ·      To co-ordinate all services installations to ensure
smooth progress and advise on matters relating to provision of openings and sizes for accurate installations. ·      To advise on building constraints with regards to the selected M&E items and recommend revisions and amendments to compatible
to each other. ·      To take charge of the planning and production of M&E
coordinated shop drawings, as-built drawings and any other drawings for submission to consultants for approval. ·     To coordinate and supervise the NSC and/or subcontract M&E works for compliance to quality and time requirements. ·      To assist Project Manager in attending site meetings and briefing of M&E works. ·      To advise on statutory requirements in respect of M&E works. ·      To liaise with Consultants for any enquiry on M&E works. ·      To arrange with the subcontractors for inspections of completed M&E works including any necessary protection. ·      To check on all M&E installation prior to casting. ·      To arrange for testing of piping works prior to plastering works. ·      To prepare M&E method statements checklists and submission to consultants for approval. ·      To participate in tendering exercises in relations to M&E items and advise cost effectiveness and suitability of system. ·      To identify training needs of site staff for M & E works. HOW TO APPLY : Interested candidates, please submit your resume by clicking
on “Apply Now” or aliceyap@hkmsvs.com All applications will be treated in the
strictest confidence and only shortlisted candidates will be notified Yap Lay Choo EA Licence No. 03C5391 | Registration No. R1987101"
Project Engineer,0.6300970513818142,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.312427795307367,0.5256296662943365,CE5807 – Integrated Digital Delivery (IDD),"The project Engineer for the Building Management System (IBMS/BMS), Security System and Extra Low Voltage System (ELV) Assist in reviewing sales handover budget to ensure that it complies with the company policies, statutory requirements and contract specifications To plan and develop the project schedules in compliance with customer requirements, deadlines, and/or milestones. To track the project progression in the field and update the schedules regularly to ensure that the activities are progressing within the scheduled timelines. Liaise with consultants, architects, main contractors and subcontractors for technical matters and job execution. Attending site meetings and coordinating with stakeholders, customers, architects, consultants, and planning the related activities for the assigned projects. Prepare and design shop drawings,document submission and site supervision. Plan and monitor the FAT, testing & commissioning, and inspection activities within the project scheduled timelines. Sourcing and negotiating the material/sub-Contractor procurement within budget Ensure timely completion of the assigned tasks, particularly for the handover schedules. Preparing the quotation for the variation order works. As and when to take on new assignments. Job Requirements: At least a Diploma or Degree in engineering studies. Minimum 2 years of working experience in relevant fields. Knowledge in DDC, PLC, HVAC, Card Access, CCTV, Fire Alarm, PA/BGM and ELV, Structure Cabling & etc. Familiar with BIM (Navisworks) and/or AutoCAD. Entry-level candidates who are interested in project management are also welcome to apply. What we offer: Flexible Work Arrangement (FWA): Work from Home and Flexible Working Hours Working Day: Monday to Friday (5-day week) Annual Wage Supplement (AWS) or Completion bonus Performance bonus/Variable bonus. Comprehensive Medical Benefits and Insurance coverage. The company provides shuttle bus services with pick-up and drop-off points at Admiralty and Sengkang MRT stations."
Purchasing Executive / Project Admin (Construction),0.6271210976412244,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.28181545948163245,0.5719745692428566,CE5807 – Integrated Digital Delivery (IDD),"5Days @ West Handling of enquiries for quotation, making the price comparisons, creating quotation and sending quotation to customer Research, evaluate potential suppliers and develop new vendors Source and procure materials or equipment according to project requirements Logistic arrangement for workers and company assets Ensure all purchasing contract comply to contract specification, obligation, warranty, company requirement and include all submission of warranty etc as required in main contract Negotiate and co-ordinate with supplier and cross-functional department for best possible price purchase and delivery time with the quality required for the project. Requirements: Diploma of relevant discipline Possess 1-2 years’ work experience in Purchasing and Administration Experience in Construction firm would be an advantage @ mingyan@staffhub.com"
BMS Estimator (Tender Submission/Cost Estimation) LT85,0.6269234915010722,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.3128895746309514,0.5088383082434578,CE5809 – Management and Economics of International Construction,"Responsibilities Study and understand BMS tender/ project specifications and requirements Work closely with sales team to provide accurate costings and proposals Prepare documents for tender submission/clarifications Source/liaise/negotiate with suppliers and vendors on quotations and requirements Maintain good relationships with subcontractors/vendors/clients Perform site measurements/attend tender clarifications/interview as and when required Any other relevant job duties as assigned Requirements Degree/Diploma in Engineering/Building Experience in ACMV industry, knowledge in BMS and ACMV is a must Able to understand technical drawings and requirements Min 3 years experience as estimator Able to work well under pressure to meet tight deadlines Strong communication and negotiation skills HOW TO APPLY: Interested applicants, kindly send your resume in MS WORD format to leo.tang(at)trustrecruit.com.sg We regret only shortlisted candidates will be notified. Important Note: Trust Recruit Pte Ltd is committed to safeguarding your personal data in accordance with the Personal Data Protection Act (PDPA). Please read our privacy statement on our corporate website www.trustrecruit.com.sg. Trust Recruit Pte Ltd EA License No: 19C9950 EA Personnel: Tang For Farn (Leo) EA Personnel Reg No: R24121981"
Purchaser,0.6254073962904816,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.28797781822582696,0.551081345000754,CE5807 – Integrated Digital Delivery (IDD),"Job Responsibilities : The Purchaser is responsible for the purchase of material, service, tools, equipment, and machinery according to the given demand by various departments. He/she identifies and shortlists potential suppliers and subcon to secure cost-effective sources, and establishes and maintains good relationships with suppliers and subcon to negotiate for the best terms with the shortest possible lead time and up to quality standards. Job Description: Source, negotiate, collate quotations and recommend the most competitive suppliers and subcon; Review specifications and ensure materials ordered meet proper quality standard and comply to contract specifications; Maintain records of goods ordered and received; Maintain and update the approved supplier list; Compile supplier performance report for completed projects; Adhere closely to Company’s purchasing procedures and ISO standards. Job Requirements : Candidate must possess at least Diploma in relevant discipline; 3 years in building construction industry Familiar with building construction materials Knowledge of ERP System will be an advantage Knowledge of M&E materials will be an advantage Have excellent negotiation skills; Suitable candidates are encouraged to apply this position via Apply Now button or email to Career@kah.com.sg Only shortlisted applicants will be notified."
"Senior/Quantity Surveyor (PUB/LTA Projects, North or East)",0.6195105609304614,"materials equipment subcontractor, materials installations suppliers, equipment subcontractor",10,0.30275995087332114,0.49203290290566437,CE5809 – Management and Economics of International Construction,"Responsibilities: Study contract documents, take measurements, and prepare Bill of Quantities (BQ). Assist with contract administration, progress claims, and liaise with Client’s representative on claims and variations. Source quotations, compare pricing, and prepare BQ for tender pricing. Prepare monthly budget statements for review by Superior. Update Superior on all contractual and site matters. Review and verify Subcontractor/Supplier claims, prepare payment certificates, and seek required approvals. Attend site and progress claim meetings. Monitor projects during the defect liability period after completion. Maintain departmental Quality System. Comply with WSH Act responsibilities to ensure workplace safety. Requirements: Diploma and above in Engineering or a related field. Minimum 2 years of working experience in construction industry. Skilled in negotiation and problem-solving. ______________________________________________________ HOW TO APPLY : Interested candidates, please submit your resume by clicking on “Quick Apply” or contact win@hkmsvs.com for more details. Please provide following information in the resume for immediate processing 1) Reasons for leaving current and/or last employment 2) Last drawn and/or current salary 3) Expected salary 4) Date of availability and/or Notice Period All applications will be treated in strictest confidence and only shortlisted candidates will be notified Wee Wai Dan EA License No : 03C5391 EA Reg No : R22109628"
