title,combined_score,topic_label,topic_module_count,avg_similarity,max_similarity,best_module,description
Quant Developer - C++,0.24483670199305668,"financial services, service management, financial infrastructure",2,0.2567729355165116,0.488415416710038,DSA4265 – Sense-making Case Analysis: Economics and Finance,"Opportunity to build and maintain high‑performance trading systems collaboration with Quant Researchers About Our Client My client is a technology‑driven trading firm known for building ultra‑reliable, high‑performance systems that power sophisticated quantitative trading strategies. The company fosters a highly collaborative engineering culture, encourages technical excellence, and provides access to cutting‑edge hardware and tooling to support low‑latency, large‑scale trading operations. With a focus on innovation, technical depth, and reliability, Metabit offers engineers the environment to make direct, measurable impact on trading outcomes. Job Description Develop, enhance, and maintain equity and futures trading products to ensure robust performance in live environments. Collaborate closely with Quantitative Researchers to deploy, optimize, and iterate diverse algorithmic trading strategies at scale. Ensure the stable, reliable operation of mission‑critical trading systems and manage production incidents during trading hours. Drive system performance improvements across computation, storage, networking, and hardware layers. Implement engineering best practices including CI/CD, code reviews, and tooling to improve service reliability and developer workflows. The Successful Applicant The ideal candidate holds a Bachelor's degree or higher in Computer Science or a related discipline, with at least 5 years of experience in software engineering or systems development. They are proficient in Linux and skilled in either C++ plus a scripting language, or Python 3 paired with a strongly typed language such as Java, Go, or Rust. They bring strong knowledge of production lifecycle management, system reliability engineering, and modern development best practices including Git and CI/CD. A passion for quantitative trading, strong problem‑solving abilities. Candidates with ACM/ICPC or national informatics competition experience, or prior exposure to financial trading systems, are especially valued. What's on Offer This role offers the chance to work on high‑impact, mission‑critical trading infrastructure with direct influence on live trading outcomes. Engineers benefit from competitive compensation, performance bonuses, and a technically driven environment that encourages continuous learning, innovation, and ownership. The successful candidate will work closely with top‑tier researchers and engineers, gain exposure to complex trading systems, and contribute to cutting‑edge performance optimization across hardware and software layers. Contact Lydia Chen (Lic No: R22108104 / EA no: 18C9065) Quote job ref JN-012026-6924077 Phone number +65 6416 9829"
Vision App Development Engineer | Software Developer,0.24434605509910826,"embedded systems, embedded software development, engineer",4,0.2008391883108441,0.37560745442940857,CS3244 – Machine Learning,"Role: Vision Development Engineer | Software Engineer Industry: Industrial Automation Manufacturer Monday-Friday [8.30am - 5.45pm] Office Near Ubi / Kaki Bukit MRT, Singapore Salary Range for Junior / Senior: $3,300 - $4,800 Max + Bonus Requirements: Degree / Diploma in EEE / Software Engineering / Computer Science. For Senior Position - More than 3 years working experience in vision application development with hardware selection and software implementation For Engineer Position – 1 year working experience in vision application development with hardware selection and software implementation Experience in software programming using C# with Microsoft Visual Studio. Experience in PC based software design and implementation in auto machine/equipment development will be an added advantage. Experience in Microsoft C++ will be an added advantage. Must be able to travel in short notice and good in customer engineering Jobs Scopes: You are required to develop and maintain new and existing vision applications. Key functions include requirement analysis, sample evaluation, hardware testing, image analysis, software design, coding, testing, integration, documentation and customer training. #SCR-carson-cheong ⭕ Cheong Kar Chun ⭕ Team Manager ⭕ R1980386 ⭕ The Supreme HR Advisory ⭕ 14C7279"
PORTFOLIO MANAGER,0.24406960950566536,"trading operations, trading business, commodities trading",6,0.1166530047338058,0.3203753713940486,DSE4212 – Data Science in FinTech,"Overview: We are seeking experienced discretionary proprietary traders specializing in foreign exchange (FX). The ideal candidate will have a proven and profitable trading track record, strong risk management discipline, and at
least three years of relevant trading experience. Responsibilities: - Trade major and minor FX pairs using discretionary strategies. - Manage risk prudently within predefined parameters. - Conduct market analysis and identify high-probability trading opportunities. - Maintain and improve trading performance through disciplined execution and continuous strategy refinement. - Collaborate with the team on market insights and trading ideas. Requirements: - Minimum 3 years of experience trading FX in a discretionary capacity. - Demonstrated and verifiable record of consistent profitability. - Deep understanding of FX markets, macroeconomic factors, and technical analysis. - Strong risk management skills and emotional discipline under pressure. - Self-motivated, detail-oriented, and capable of independent decision-making. Preferred: - Experience trading with hedge fund, family office, proprietary capital or at a prop firm."
Vision Development Engineer,0.23865156093745726,"embedded systems, embedded software development, engineer",4,0.17781503910291044,0.3931832820370209,CS3244 – Machine Learning,"Responsibilities: You are required to develop and maintain new and existing vision applications. Key functions include requirement analysis, sample evaluation, hardware testing, image analysis, software design, coding, testing, integration, documentation and customer training. Requirements: Degree / Diploma in EEE/Software Engineering/Computer Science. 3 years working experience in vision application development with hardware selection and software implementation Experience in develop and implement a vision inspection system with AI deep learning capabilities with software engine/tools like *VPDL, *VisionTrain etc.. will be added advantage Experience in software programming using C# with Microsoft Visual Studio. Experience in PC based software design and implementation in auto machine/equipment development will be an added advantage. Experience in Microsoft C# will be an added advantage. Willing to learn and adapt to new technology quickly. Ability to work independently. Good communication and interpersonal skills. Able to travel overseas."
"Executive, Settlements/Operations with Commodity trading MNC",0.23754838838784914,"trading operations, trading business, commodities trading",6,0.12501386545061974,0.27104754437133954,MA4260 – Stochastic Operations Research,"Has around 2 years of related settlement, operations and contracts administration experience gained in the commodity trading sector. Has good understanding of the trade lifecycle and settlement processes for physical and/or financial commodities. Familiarity with industry documentation such as contracts, invoices, and trade confirmations. Added Experience with trading/settlement systems is preferred (but not a must) Our client is a renowned oil & gas/ LNG trading MNC based in town (located very near to a MRT station). The co allows for a WFH arrangement once a week. For this role, you work in a team with the following principal duties/Responsibilities: Process daily settlements of physical and/or financial commodity trades. Reconcile invoices, confirmations, and settlement statements with internal trade capture systems and external counterparties. Investigate and resolve discrepancies in pricing, volumes, fees, and payment terms. Ensure that the contract terms are applied properly to settlement (e.g., payment terms, pricing formulas). Monitor and track payment flows, including wire instructions and due dates. Maintain accurate records and support month-end closing. Assist in system testing, process automation, and efficiency improvements. Stay informed about relevant market practices, regulatory requirements, and internal compliance standards. Requirements: Diploma or tertiary qualified with around 1 to 5 years of related settlement, operations and settlement experience gained in the commodity trading sector. Has commodity trading exposure, be it hard commodities or soft commodities (specific oil and gas and LNG trading experience is not required) Strong analytical and reconciliation skills with high attention to detail. Proficiency in Excel; Experience with trading/settlement systems is preferred. Excellent communication skills for liaising with internal stakeholders and counterparties. Has basic accounting knowledge or is numeric in nature Has a good work attitude. Stable and professional Desirable experiences and knowledge Solid understanding of the trade lifecycle and settlement processes for physical and/or financial commodities. Familiarity with industry documentation such as contracts, invoices, and trade confirmations. To apply, pl send your cv in word doc to resume@cap-cg.com . Pl also include details on your current salary, expected salary and notice period in your cv. We regret to inform that only shortlisted candidates will be notified. Posted by: CAP Consulting (EA license: 14C7175) Caroline Poh (EA Registration: R1105649) Date ad is posted - 29 January 2026"
Trade Finance/ Accounting – Oil & Gas Trading,0.2359479081808135,"trading operations, trading business, commodities trading",6,0.1189004930018258,0.2752718882337492,DSA4265 – Sense-making Case Analysis: Economics and Finance,"Description This is one of the oil trading companies in the world, involved in the production and global distribution of refined petroleum products. An exciting opportunity has arisen for a Trade Finance/ Accounting to join the trading business in Singapore. Role Reporting to the Trade Finance Manager, the Trade Finance Executive is responsible for managing receivables and payables for physical product trading, handling LC issuance and negotiations, reviewing trade contracts, coordinating with operations on trade and shipment details, and processing payments. He/She will also maintain updated trade data for month-end closing and provide receivables and payables information for cash flow planning. Requirements The successful candidate will hold a degree in accounting or a related field, with a minimum of 5 years of experience in trade finance or trade settlement. Prior working experience with a commodities trading company is a must. You will have strong knowledge of trade finance instruments (L/Cs, bank guarantees, etc.), as well as excellent attention to detail, organizational skills, and the ability to manage multiple tasks simultaneously. Apply To apply, please submit your resume to James Yan at James@kerryconsulting.com , quoting the job title and reference number JA34316. Only
successful shortlisted candidates will be notified. Licence No: 16S8060 Registration no: R22104741"
Research Officer (DMOIT),0.2358180845982496,"lab operations, laboratory operations, medical laboratory",3,0.2102808076787267,0.4251954743004612,DSA4262 – Sense-making Case Analysis: Health and Medicine,"You shall assist in various data management aspects of research projects initiated by the Principal Investigator. The role is to identify research streams, variables, data collection techniques and analysis methods. You will also oversee the smooth running and track progress of the research study related activities and projects by working closely with the Principal Investigator and other members of the research team. You will monitor the project to make sure it follows the requirements and regulations. You are required to adhere to Standard Operating Procedures (SOPS), maintain data security, ensure quality control of experiments and comply to lab safety terms. You are expected to comply with all policies, procedures related to data governance, data confidentiality, safe data access as required and apply best practices in ensuring good housekeeping in daily work. Interested candidates should have an interest in biomedical research. Your responsibilities will include: Molecular and Genomic Biology Techniques: - Knowledgeable in various molecular and genomic biology techniques and perform preparation and optimization of tissue slides for spatial omics workflows, including spatial genomics sample preparation, cryosectioning, tissue preparation, H&E and IHC staining andlibrary preparation, while supporting ultra-high throughput NGS sequencing workflows, preserving tissue integrity for downstream molecular analyse, collaborating with molecular/genomics team, and interpreting IHC results. Data Interpretation & Storage: - Familiar with entry and validation of research data, filtering of relevant information, analysis of experimental data to extract relevant findings, annotation of digital pathology images and associated metadata, and presentation of  results in a clear manner.  Ensure maintenance of existing database and compliance  with data storage, security, and regulatory standards. Lab Management: - Aware of the various reagents and consumables in the lab and check their stock take daily. You are required to QC various equipment in the lab to ensure they are running smoothly, highlight when stock is low, or maintenance is faulty to lab members to allow for troubleshooting and procurement of essential items to keep the lab running. Lab Safety & Documentation: - You should be alert to lab safety procedures and compliance by adhering to the SOPS required for conducting research activities in a safe manner in a safe environment. You should record proper documentation of all processes and documentation of lab equipment in accordance with quality requirements. Monitoring & Optimizing Lab Processes: - You are strongly encouraged to identify steams of research activities where procedures can be further optimized and to design improved experimental protocols where necessary. Additionally, to participate in lab meetings, presentations, manuscript preparations, journal clubs to facilitate the exchange of knowledge among the team. Mentoring: - You are required to lead and mentor junior staff in sample processing, experiments, data analysis, and database updates. You will supervise and train research attachment interns. Administrative Support: - You will support the team with ad hoc activities which  may include taking meeting minutes, tracking the progress of various ongoing projects, liaising with stakeholder to establish research needs, managing the lab’s workload, supporting research reporting, audits, and collaborative communication, and contributing to protocol development, project planning, and interdepartmental coordination as well as any other duties as assigned. Requirements: - Degree in Life Science or its equivalent. - Prior work experience in a healthcare or research field setting. - Knowledge in Histopathology slide preparation, including cryosectioning,  tissue processing, H&E and IHC staining and optimization, blood sample processing, western blot, and DNA/RNA extraction for next-generation sequencing will be a plus. - Previous experience in handling small animals would be advantageous. - Strong technical wet lab skills, able to troubleshoot, and meticulous in data analysis/experimental design would be preferred. - Proficient in Microsoft Office applications. - Strong proficiency in English. - Good interpersonal and communication skills; and comfortable interacting with healthcare professionals. - Meticulous, a good team player, independent and self-motivated with good time management abilities. - Good memory and strong organization skill with and eye for detail; able to take initiative and perform under pressure and tight deadline. - Responsible and passionate about oncology clinical research."
"Postdoctoral Fellow, Dept of Accounting",0.23578404250244994,"financial services, service management, financial infrastructure",2,0.2319014704776748,0.4928950493346778,DSE4211 – Digital Currencies,"Interested applicants are invited to apply directly at the NUS
Career Portal Your application will be processed only if you apply
via NUS
Career Portal We regret that only shortlisted candidates will be notified. Job Description The Postdoctoral Research Fellow will conduct independent and collaborative research in Decentralized Finance (DeFi) and related emerging financial technologies. The role involves developing high-quality, publishable research at the intersection of finance, economics, accounting, and blockchain-based financial systems. The fellow will work closely with Prof. Daniel Rabetti on ongoing research projects, contribute to data construction and empirical analysis, and participate in academic dissemination through conferences, workshops, and journal submissions. Required Skill Set PhD in Finance, Economics, Accounting, or a closely related field Strong empirical research skills, including proficiency in Stata, Python, R, or similar data-analysis software Demonstrated research experience, preferably with working papers under revision or publications in peer-reviewed social science journals High motivation and strong interest in emerging technologies, including blockchain, cryptocurrencies, and DeFi Ability to work independently while contributing effectively to collaborative research projects Excellent written and verbal communication skills in English"
Application and Support Engineer,0.2335611275985397,"embedded systems, embedded software development, engineer",4,0.17956913783794012,0.3642229178723739,CS3244 – Machine Learning,"POSITION SUMMARY The ideal candidate shall work alongside with sales team to provide supports on customer’s vision-based solution for automation and inspection systems. Responsibilities include collaborating with clients to assess needs, developing image processing algorithms, selecting appropriate hardware/software, and ensuring system integration. The role involves troubleshooting, system calibration, and testing to meet quality standards. Expertise in image processing, optical systems, and machine learning is essential, along with proficiency in imaging software like Zebra Matrox Imaging. Strong problem-solving, technical support skills, and effective communication are key, with occasional travel for client installations, training, and maintenance. ESSENTIAL ACCOUNTABILITIES · Assist customers in hardware selection and system configurations of machine vision systems. · Identify and resolve technical issues, minimizing downtime. · Develop machine vision applications. Manage application projects, ensure timely completion. · Conduct Vision Education Program training to customer. · Write application reports, user manuals, application notes, etc. · Work closely with sales, product marketing, R&D and customer support teams. · Stay updated with industry trends and maintain industry knowledge. · Perform other duties as requested. QUALIFICATIONS · Bachelor's degree in engineering, computer science, or a related field · Proven experience in machine vision technology · Strong knowledge of machine vision software frameworks and libraries, such as OpenCV, Matrox Imaging Library (MIL), Halcon, etc. · Experience in programming languages will be a plus such as C++, C#, .Net, Python for machine vision application development · Familiarity with industrial automation, robotics, and manufacturing processes is highly desirable. · Committed attitude and positive approach, punctuality, and reliability. · A keen interest in continuing to develop in machine vision industry."
Automation Vision App Engineer | Kaki Bukit [ East ],0.23346781571507452,"embedded systems, embedded software development, engineer",4,0.18910624946054422,0.34468213520983976,CS3244 – Machine Learning,"Industry: Industrial Automation Manufacturer Role: Senior / Junior Vision Development Engineer Working Hours: Monday-Friday [8.30am - 5.45pm] Office Near Kaki Bukit MRT, Singapore Entitled to AWS & Medical Benefits Physical Interview at Office is Required For This Role Requirements: Degree / Diploma in EEE/Software Engineering/Computer Science. This role will require to travel overseas for product training, exhibition at UAE, Thailand, China, Taiwan few times a year based on business needs. [ Must flexible & able to travel upon request ] For Senior Position - More than 3 years working experience in vision application development with hardware selection and software implementation For Engineer Position – 1 year working experience in vision application development with hardware selection and software implementation Experience in software programming using C# with Microsoft Visual Studio. Experience in PC based software design and implementation in auto machine / equipment development will be an added advantage. Experience in Microsoft C++ will be an added advantage. Jobs Scope: You are required to develop and maintain new and existing vision applications. Key functions include requirement analysis, sample evaluation, hardware testing, image analysis, software design, coding, testing, integration, documentation and customer training. Attends for overseas business trip, product training and application exhibition in foreign country upon request. #SCR-carson-cheong ⭕ Cheong Kar Chun ⭕ Team Manager ⭕ R1980386 ⭕ The Supreme HR Advisory ⭕ 14C7279"
"Vision Systems Engineer (Halcon/OpenCV/VisionPro, East)",0.23178706494360707,"embedded systems, embedded software development, engineer",4,0.1767990759154245,0.3608927284427418,CS3244 – Machine Learning,"Develop, integrate, and optimize machine vision systems for automation equipment, including component selection (lighting, lenses, cameras) and system calibration. Perform image processing and analysis using vision software such as Halcon, OpenCV, or VisionPro to ensure accurate and reliable inspection results. Troubleshoot, debug, and improve machine vision performance in collaboration with cross-functional engineering teams. Prepare documentation and provide technical support related to vision system design, testing, and implementation. Requirements Degree in Computer Science, Image Processing, Automation, Optics, or a related field. At least 3 years of hands-on experience in machine vision development and system integration . Proficiency in vision tools (Halcon, OpenCV, VisionPro) and strong understanding of vision components. Good communication, problem-solving skills, and ability to work collaboratively in a team environment. If you are keen to apply for the position, kindly email your detailed resume in MS Word to hr@recruit-expert.com Please note that only shortlisted candidates will be notified. For more job opportunities, please visit our website at www.recruit-expert.com EA Licence: 19C9701 Registration: R21100996"
Adjunct Lecturer,0.23159204066939798,"singapore management university, singapore management, management university",1,0.2568635963636222,0.5331218995086342,DSA4288 – Honours Project in Data Science and Analytics,"A premier university in Asia, the Singapore Management University (SMU) is internationally recognised for its world-class research
 and distinguished teaching. Established in 2000, SMU’s mission is to generate
 leading-edge research with global impact and produce broad-based, creative and
 entrepreneurial leaders for the knowledge-based economy. SMU education is
 known for its highly interactive, collaborative and project-based approach to
 learning, and for its technologically enabled pedagogy of seminar-style
 teaching in small class sizes. The School of Computing and
 Information Systems (SCIS) offers an
 exceptionally supportive and inspirational environment for academic
 scholarship and research, applied R&D projects, and innovative education
 initiatives. We currently have over 40 tenure-track faculty members working
 across research areas in computer science & engineering, and information
 systems management. They are complemented by over 30 practice & education
 faculty members who focus on teaching, translation and pedagogical research. Our Research. We are passionate about our research . We aim for excellence both in fundamental contribution to academic
 knowledge, as well as in creating technology with practical impact. Real-world
 industry sectors provide SCIS with a testbed and laboratory for
 experimentation, as well as a fertile breeding ground for new ideas. Our
 faculty and students apply their research results to solve real problems in a
 variety of industry settings and to create IT applications and systems. At the
 same time, our faculty actively publish in top-quality Computer Science and
 Management Science conferences and journals. On our faculty are several
 world-class scholars and rising stars in their respective disciplines. We are committed
 to supporting the development of our faculty. Besides start-up support and
 career mentoring for junior faculty, their Ph.D. students are funded by the
 school rather than paid from their research grants. SCIS faculty members are
 encouraged to collaborate on innovative research projects and also on
 integrative and interdisciplinary projects. SMU as well as Singapore
 government agencies, such as the National Research Foundation, provide
 generous support for high-quality research proposals. Our Education. SCIS offers the Ph.D. in Information Systems and Ph.D. in Computer Science programmes. Ph.D. students can
 concentrate in any of our computer science oriented research areas, or in our
 management science oriented Information Systems & Management research
 area. SCIS launched a
 Professional Doctoral Degree, Doctor
 of Engineering (EngD) in 2020. The
 programme aims to train students to become IT leaders with deep technical
 expertise for innovating, designing and managing complex IT systems. SCIS also
 offers Master of IT in
 Business (MITB), a professionally oriented
 coursework programme. Drawing from thought leadership in the ambits of data
 analytics, technological platforms and business strategies, the MITB programme
 delves into five specialisation tracks: Financial Technology & Analytics, Data
 Science & Analytics, Artificial Intelligence, Digital Transformation and
 Cybersecurity. Each of these tracks uniquely resources students to lead
 competently and decisively . Additionally, the
 undergraduate programmes offerings consist of the B.Sc.
 (Computer Science) , B.Sc.
 (Information Systems), B.Sc.
 (Computing & Law) and B.Sc. Software Engineering programmes. The programmes have been remarkably successful in
 demonstrating educational innovations and creating a culture of learning,
 establishing external linkages and partnerships with industry, government and
 the social sector, and with job placement. We have an entrepreneurial student
 body, and many SCIS undergraduates have gone on to create or participate in start-ups . Job Requirement Candidate
 requirements are as follows: Capable of
      delivering postgraduate courses in the area of Payment
      Technology and Operations. Masters degree or PhD
      degree in a closely related discipline from a well-recognized university . o   For example, a
 Masters or PhD in Computer Science, Information Technology, Information
 Systems, Statistics, Management Science, Decision Sciences, Marketing
 Analytics, Computational Physics, Computational Engineering or Science, and
 the like. Outstanding
      communication skills A
      passion for learning and teaching Prior
      experience with consulting, training, or teaching is a strong advantage."
"VP / AVP, Blockchain & Digital Assets, Innovation Group Apply",0.23077084621658328,"financial services, service management, financial infrastructure",2,0.18364644105552322,0.5643391267496477,DSE4211 – Digital Currencies,"Job Scope Digital Ledger Technology (DLT) is poised to transform the financial industry and become an essential part of the future landscape. We are seeking professionals with deep expertise in blockchain, tokenization, digital assets and digital currencies, along with proven experience in running proof-of-concepts (POCs) and pilots, project management, and product development, and a deep understanding of regulatory and market developments in the blockchain and digital assets space. The ideal candidate is passionate about emerging technologies, able to clearly articulate the advantages and limitations of new models versus traditional approaches, and skilled at identifying opportunities to enhance our existing offerings and processes. This role requires the ability to build strong relationships and collaborate effectively across Technology, Operations, Business Segments, Marketing, Clients, and Partners, driving solutions from concept to production. Key Responsibilities Execute or support UOB’s strategy, roadmap, and operating plan for blockchain, tokenisation digital assets and digital currencies. Participate in industry engagements and discussions on innovation topics. Research and develop potential use cases leveraging blockchain technology, tokenisation, digital assets and digital currencies. Run or support proof-of-concepts (POCs), prototypes, and pilots to maintain a portfolio of innovation concepts. Collaborate with stakeholders across Technology, Operations, Business Segments, Marketing, Clients, and Partners. Drive or support the delivery and commercialization of digital asset innovations. Monitor the evolving landscape and contribute to internal education efforts on innovation topics. Requirements 5 to 15 years of experience in Blockchain, Tokenisation, Digital Assets, Digital Currencies, Payments, and/or Transaction Banking. Experience in running POCs and pilots, project management and product development, with a proven track record in supporting the implementation of successful innovative solutions and digital strategies. Deep understanding of the regulatory and market developments in the blockchain and digital assets space, and related innovations. Excellent communication and interpersonal skills. Ability to work in a dynamic, collaborative environment. Experience in launching and commercializing blockchain and digital asset use cases is an advantage. Technical Competencies In-depth knowledge of Blockchain, Tokenisation, Digital Assets, and Digital Currencies. Exposure to fintech innovations and industry practices. Strong research, evaluation, and prioritization skills. Excellent communication and presentation abilities. Candidates with more extensive experience will be considered for the VP opening. Individuals appointed at this level will be expected to lead, own, and drive key initiatives, taking full accountability for outcomes. They will play a pivotal role in building strong relationships and fostering strategic partnerships across functions, ensuring effective collaboration and alignment with organizational goals."
Software Engineer- Senior Embedded Engineer(Automotive / Linux / Tools),0.22828117350559676,"embedded systems, embedded software development, engineer",4,0.16774317670656136,0.36147506967041665,CS1010S – Programming Methodology,"Company Overview: Realtek is a leader in the communications network industry with cutting-edge solutions that power next generation experiences. Each year, more than 2 billion Realtek chips are integrated into products from leading global brands in consumer electronics, peripherals, communications networks, automotive and medical technology. At Realtek, we foster an exciting and inclusive environment that empower teams to collaborate, push boundaries and redefine possibilities. Job Summary: Join us as an experienced Software Engineer to drive the development of innovative, high-performance automotive products from inception. Play a pivotal role in shaping software architecture, designing embedded software/firmware and tool applications, and enhancing test methodologies. Collaborate with systems design, marketing and customer support teams to ensure our products exceed industry standards in functionality, performance, and reliability. Key Responsibilities: · Develop and validate software, firmware, tools applications, and/or specialized utility and test programs. · Design software architectures that interoperate with standard interfaces and open systems. · Engage in all phases of software development – design, coding, unit testing, debugging, integration and release – while meeting key specifications and schedules. · Participate in code/design reviews, triage, issue resolution to improve product reliability. · Analyse customer needs and system requirements to design and customize software for optimal performance, scalability and interoperability. · Provide guidance on technical software design, feasibility with effective documentation. Requirements: · Bachelor’s / Master’s degree in Engineering, Information Science, Computer Science or related field. · Strong understanding of embedded systems fundamentals and computer architecture. · 8+ years of working experience in embedded systems development, software architecture. · Proficiency in C/C++ and bash scripting, with familiarity in at least one of the following: o Python, C#, .NET, WPF, WinForms. · Experience in development for and testing on Linux / embedded Linux platforms. · Expert proficiency with system debug and analysis tools. · Possess good working knowledge of network and communication protocols. e.g., I2C, SPI, MDIO, GPIO, UART, TCP/IP, ETH, Wi-Fi, etc. · Independent, self-starter with strong problem-solving and analytical skills. · Familiarity with software life cycle development processes and secure coding principles. Preferred: · Experience in C# GUI app development, tools development incorporating UI/UX. · Experience in automation testing and CI/CD tool integration to enhance workflow efficiency. · Experience in usage and deployment of emulation platforms for development and debug. · Working knowledge of automotive networking and communication technologies."
Research Associate (Engineering/Electrical & Material),0.22696861497842186,"etch processes, semiconductor process, microelectronics",1,0.2794079902452103,0.46491598329057765,DSA3101 – Data Science in Practice,"NTI-NTU Corporate Laboratory is a collaboration between Nanofilm Technologies International Limited (“Nanofilm”, “NTI”), Nanyang Technological University (“NTU”) and supported by Singapore under RIE2030. The Laboratory’s objective is to propel Innovation and Technologies commercialisation through NTU’s innovation and NTI’s deep technology. NTI-NTU Corporate Laboratory aligns with Singapore’s RIE2030 handbook – which emphasises the nation’s commitment to research and innovation, aiming to drive economic growth and address national challenges. The Nanyang Technological University NTI-NTU Corporate Laboratory is seeking to hire a Research Associate. The selected candidate will focuses on analyzing equipment degradation time-series data and developing forecasting workflows using statistical, machine learning, and deep learning models. Key Responsibilities: Develop and apply time-series forecasting methods for semiconductor equipment health monitoring. Analyze equipment degradation data to support predictive maintenance and reliability studies. Implement and compare statistical, machine learning, and deep learning forecasting models. Perform data preprocessing, signal smoothing, and noise analysis on real-world equipment data. Evaluate model performance using appropriate forecasting metrics and visual analysis. Interpret results to determine when forecasting is meaningful and when data limitations apply. Document findings and communicate insights to researchers and engineering teams. Job Requirements: Masters in Materials Science, Electrical Electronic Engineering, Physics, or a closely related field. Strong interest or experience in data analysis and time-series modeling. Proficiency in Python for data processing and model development. Basic knowledge of machine learning or deep learning techniques. Ability to work with noisy, real-world datasets and interpret results critically. Good analytical thinking and clear technical communication skills. Postgraduate degree or experience in semiconductor-related research is an advantage. We regret that only shortlisted candidates will be notified."
Lead Business Analyst,0.22693833261358504,"financial services, service management, financial infrastructure",2,0.24176926138982252,0.4289309180660579,DSA4265 – Sense-making Case Analysis: Economics and Finance,"Luxoft has one of the world's leading Orchestrade practices. We are a top-tier Orchestrade Partner and a market leader in implementation, integration, upgrade, and migration. We provide end-to-end project services and have delivered Orchestrade projects across all major asset classes and sectors including investment banking, asset management, corporate treasury, commodities. Whether you possess a background in finance, technology, or Mathematics, your experience in the capital markets industry or commodities industry would be of high interest to us. The project is a Trading and Position platform Implementation for Commodity products. You will be part of a Top Initiative for this commodity client. This is a brilliant opportunity to work on several type of commodity products and learn a new trading platform. You will have the ability to showcase the work directly to the End users. The team is responsible for the integration of a trading application (Orchestrade) used for: • Pre-deal origination workflow and post execution monitoring and life-cycle management. • Dedicated workflow, configuration of the platform, supporting business • Integration with Operations, Finance • Reporting, Reconciliation • Accounting The application is Orchestrade: - Orchestrade is in .Net (C#): Natively connected to Excel - Database: Microsoft SQL - Delivered In-House or Hosted (Amazon Web Services) Also, you will join our Orchestrade Practice and become a member of our open minded, progressive and professional team. You will have a chance to grow your functional and soft skills and build a thorough expertise of the industry of our client. Luxoft will invest into your professional training, and allow you to grow your professional career. Responsibilities: • Analyse current front to back processes (trading, risk, PnL, middle/back office) and document workflows, pain points, and control gaps. • Gather, structure, and prioritise business requirements from PMs, risk managers, operations, and compliance for new tools, reports, and system changes. • Translate requirements into clear functional specifications and work with developers/quant teams on design and implementation options. • Support testing (test cases, UAT, regression) and coordinate production releases for trading and risk platforms or internal tools. • Produce business and technical documentation (BRDs, user stories, process maps, runbooks) and keep them up to date. • Use data analysis to validate requirements, size issues, and monitor the impact of changes (e.g., trade flow metrics, latency, error rates). • Run workshops and interviews with stakeholders to clarify needs, uncover edge cases, and close open questions. • Create and refine product backlogs, user stories, and acceptance criteria; help prioritise work against business value and risk. • Perform impact analysis for changes (systems, data models, interfaces), including upstream/downstream dependencies. • Coordinate with legal, risk, ops, and external vendors when projects touch regulations, controls, or third party systems. Mandatory Skills Description: • Experience in a Hedge Fund organization is must • 10+ years of experience as a Business Analyst working on Financial products with strong understanding of listed and OTC products (equities, futures, options, fixed income, FX), order lifecycle, and risk/PnL concepts. • Excellent analytical skills, understanding of project life cycles, and ability to act in an entrepreneurial manner to ensure the requirements from the business are gathered in the appropriate manner. • Proven analytical, planning, problem solving and decision-making skills • Comfortable with direct communication with all levels of technical and business resources • Excellent organizational and time management skills with the ability to handle multiple tasks simultaneously • Experience with working in a highly collaborative and dynamic multi-team environment • Experience in writing user stories and working with JIRA /similar tools. Nice-to-Have Skills Description: • Ability to work under pressure in a fast paced environment • Have a willingness to learn new skills • Attention to detail; ability to work independently and also as part of a group • Technical knowledge (SQL, .NET)"
Application Developer,0.2246662026088631,"murex datamart, strategic upgrade murex, murex mx platform",1,0.2832992461726983,0.44562140958780777,DSA1101 – Introduction to Data Science,"Hands-on experience in Murex Market Risk Management module. Proven track record in implementing and supporting market risk functionalities in Murex. •Strong proficiency in SQL/Oracle (including stored procedures). •Expertise in Unix Shell scripting. •In-depth knowledge of Murex Market Risk Management concepts and configurations. •Experience in Murex simulation views, formulae, and DataMart development. •Hands-on experience with Market Risk module functionalities such as: ▪ Value-at-Risk (VaR) ▪ Sensitivities ▪ Stress Testing ▪ Back Testing •Development of Market Risk MRE and MRA objects in Murex, including: ▪ Revaluation ▪ Raw and logical sources ▪ Aggregation views ▪ Node formula configuration •Strong understanding of Market Risk configuration (e.g., static data, physical feeders). Proficiency in MRA scripting and automation, including ant-script development for aggregation automation, tagging, and housekeeping."
