title,combined_score,topic_label,topic_module_count,avg_similarity,max_similarity,best_module,description
Manual Lathe Machinist,0.29037018602541176,"engineering manufacturing, manufacturing processes, manufacturing process",5,0.1474679203187973,0.4426293752037497,ME4262 – Automation In Manufacturing,"Job Descirptions: Load/unload parts from machine Lays out reference lines and points as a guide in machining operations when necessary Sets up milling machines by positioning and locating work piece Set up Lathe Machines Control and adjust machine settings Operates assigned machine shop tools including mill, lathe, horizontal and vertical
saws, grinders and drill presses Performs routine preventative maintenance and cleaning on assigned machines Sets-up mills and lathes by installing and adjusting three- and four-jaw chucks, tools, attachments, collects, bushings, cams, gears, stops, and stock pushers. Requirements: Minimum 2 to 3 years of experience in Manual Lathe. Full time position"
Engineer,0.289879323161341,"electrical engineer, electrical works, commissioning electrical",3,0.2509392411320636,0.5189467049711491,ES2631 – Critique and Communication of Thinking and Design,"Job Description & Requirements • Knowledge ofengineering fundamentals and practices • Ability to draft and design plans and schematics • Strong analytical and problem-solving skills • Technical project management skills and experience • Excellent communication skills • Ability to design and test systems • Knowledge of the latest trends and technologies Engineers are tasked with several key responsibilities that ensure the efficiency and safety of systems. These include: Designing, developing, and testing electrical equipment and systems, focusing on safety, efficiency, and reliability. Analyzing  systems and components to identify hazards, defects, or the need for adjustment or repair, and to ensure compliance with codes. Directing and coordinating manufacturing, construction, installation, maintenance, support, documentation, and testing activities to ensure compliance with specifications, codes, and customer requirements. Performing detailed calculations to establish standards and specifications. Using computer-assisted engineering and design software and equipment to perform engineering tasks. Preparing specifications for purchases of all type of equipment and materials. Supervising or training project team members as necessary. Estimating material, labor, or construction costs for budget preparation purposes. Requirements: To qualify for a position as an Engineer, candidates must meet specific educational and certification standards: No formal Education is required."
"Engineer, AI Perception Algorithm",0.28912530578871964,"ai capabilities, ai, ai solutions",4,0.11838379802776217,0.6374303614595024,EE4212 – Computer Vision,"Position Overview: In this role, you will be responsible for developing cutting-edge deep learning-based perception algorithms and advancing the state-of-the-art in computer vision. Your expertise in algorithm development and optimization will contribute to our mission of delivering innovative solutions in the field of AI perception. Responsibilities: Design and implement advanced algorithms for various vision tasks, including object detection, lane detection, segmentation, and depth estimation. Enhance the accuracy and robustness of our perception systems. Continuously explore the latest advancements in computer vision literature. Bring innovative ideas to the team and contribute to the evolution of our perception algorithms. Contribute to our intellectual property portfolio by publishing patents and research papers. Share findings and insights with the scientific community to establish our leadership in AI perception. Qualification/ Requirements: MS/Ph.D. in computer science, electrical engineering, or equivalent. Research and development experience in one or more of the following areas: - Deep network development, particularly with visual data. - Object detection and tracking. - Stereo/optical flow/depth estimation. - Multi-view geometry and 3D computer vision. - Structure from motion. - Network compression and optimization. - Network-based sensor fusion. - Mathematical optimization."
LLM Engineer / AI Engineer,0.28805391024303906,"ai capabilities, ai, ai solutions",4,0.21003753470384232,0.44876591037893915,EE2211 – Introduction to Machine Learning,"Key Responsibilities Participate in core research, development, and integration of LLM-based projects. Design, train, fine-tune, and deploy models based on Transformer architectures (e.g., GPT, Gemini, LLaMA, Deepseek). Independently handle model optimization, evaluation, and inference performance improvements . Conduct prompt engineering to enhance model controllability, consistency, and safety. Implement evaluation, safety, and reliability mechanisms for LLMs, ensuring robust deployment in production environments. Build agentic AI systems by integrating APIs, contextual memory, and reasoning capabilities to accomplish complex tasks. Collaborate with product and engineering teams to deliver real-world AI applications , including automation, analytics, and intelligent assistants. Stay updated on advancements in open-source LLM ecosystems and contribute to model research or open-source communities when applicable. Qualifications Education & Background Bachelor’s degree or above in Computer Science, Software Engineering, Artificial Intelligence, or a related field. Around 2 years of experience in AI SaaS or LLM-based application development, including model fine-tuning, deployment, or integration. Prior project experience in the education, legal, or financial sectors will be an advantage. Technical Skills Deep understanding of LLM architectures (e.g., Transformer, RAG, instruction-tuning, quantization). Proficiency in Python and at least one AI framework ( PyTorch , TensorFlow , or similar). Practical experience in prompt engineering , fine-tuning , or reinforcement learning with human feedback (RLHF) . Skilled in model evaluation metrics (accuracy, hallucination control, bias testing, safety alignment). Experience deploying models via cloud AI services (AWS, Azure, GCP) or containerized environments . Familiarity with LangChain, MCP protocol, or agentic frameworks is a plus. Open-source contributions or published AI research papers are highly valued. Other Requirements Strong communication skills in both English and Mandarin; ability to communicate effectively with regional colleagues and partners is an advantage. Able to work independently and learn new technologies quickly. Highly self-motivated, with the ability to deliver results in a fast-paced environment. Passionate about AI-driven product development and intelligent systems. What We Offer Competitive compensation and growth-oriented equity incentives. Opportunities to work alongside leading AI entrepreneurs and technical experts. An open, collaborative, and innovation-driven culture. Flexible work arrangements and strong support for professional growth. The opportunity to help build next-generation Agentic AI platforms for industries such as education, legal, and finance."
AI Researcher (Image Restoration & Enhancement),0.2878368466335761,"ai capabilities, ai, ai solutions",4,0.14963517362622944,0.5684853144868504,EE4212 – Computer Vision,"Technical direction: Image Restoration & Enhancement Leveraging Sony’s world-leading sensor technology, Pentas Vision is committed to driving the deep integration of AI and sensor capabilities. We are seeking a highly skilled AI Researcher to lead cutting-edge research and applications in image restoration and enhancement, transforming academic innovations into real-world products. What you will be doing: Research and develop state-of-the-art image processing algorithms, including but not limited to multi-frame fusion, denoising, deblurring, low-light enhancement, super-resolution, and HDR. Develop, optimize, and deploy image quality algorithms to enhance imaging performance based on sensor data. Design and implement algorithmic solutions using multimodal sensor data, and conduct proof-of-concept (PoC) development and validation. Collaborate with cross-functional teams to drive the successful integration of algorithms into products and services. What you should have: Master’s or Ph.D. degree in Computer Science, Electrical Engineering, or related field, with a focus on AI, computer vision, or image processing. Strong knowledge of image processing and computer vision, with expertise in designing computationally efficient algorithms for mobile platforms. Familiarity with deep learning architectures, with research experience in GAN or diffusion-based image generation, and hands-on experience in model training and optimization. Proficiency in Python and C/C++, with strong experience using deep learning frameworks such as PyTorch or TensorFlow. Excellent problem-solving skills, with strong curiosity, self-motivation, and a passion for tackling challenging research problems. Strong teamwork and communication skills. Preferred Qualifications: Demonstrated impactful publications in top-tier AI conferences (e.g., CVPR, ECCV, ICCV, NeurIPS, ICLR, SIGGRAPH, SIGGRAPH Asia) and leading journals (e.g., TPAMI, JMLR). Proven track record of success in international academic competitions, including notable wins or awards. Industry experience in relevant fields (especially in AI, machine learning, or computer vision-related projects) is plus."
Senior Machinist,0.2876608000567551,"engineering manufacturing, manufacturing processes, manufacturing process",5,0.16706276392744676,0.3898927581431675,ME4262 – Automation In Manufacturing,"1. Able to work independently, experience knowledge of requirement of parts drawings and processes. 2. Tooling and fixture and able to coordinate machining requirement on machining parts. 3. Having both Milling and Turning experience is both appreciated. 4. Quality and tolerances on drawing experience required. 5. Mori Seiki Turning Experience required."
AI Engineer,0.28729456549093463,"ai capabilities, ai, ai solutions",4,0.18505710984040416,0.4949300363452934,EE2211 – Introduction to Machine Learning,"Artificial Intelligence Engineer Location: Singapore Workplace type: Hybrid Job Description: We are seeking a highly skilled and innovative AI Engineer to join our team. 🌟 In this role, you will design, develop, and deploy AI models and systems that solve complex problems and enhance our product offerings. You will work closely with cross-functional teams to create intelligent solutions that drive efficiency and innovation. 🚀 The ideal candidate is passionate about artificial intelligence, thrives in a fast-paced environment, and is eager to make an impact. 💪 Job Responsibilities: 1) AI Model Development: 🧠 Design and implement machine learning and deep learning models tailored to business needs. Optimize models for performance, scalability, and accuracy. 🎯 2) Data Processing and Analysis: 📊 Collect, clean, and preprocess data for AI applications. Perform exploratory data analysis to identify patterns and insights. 🔎 3) Deployment and Maintenance: 🛠️ Deploy AI models to production environments using best practices. Monitor, maintain, and update deployed models to ensure ongoing relevance and performance. 4) Collaboration and Problem Solving: 🤝 Collaborate with data scientists, software engineers, and product teams to integrate AI solutions. Identify AI opportunities within existing workflows and propose innovative solutions. ✨ 5) Research and Innovation: 💡 Stay updated with the latest advancements in AI technologies and methodologies. Experiment with emerging tools and techniques to enhance AI capabilities. 6) Performance Monitoring: 📈 Develop tools and frameworks to monitor model behavior in real-time. Troubleshoot issues and ensure model reliability under varying conditions. 7) Documentation and Reporting: ✍️ Document AI models, processes, and systems for internal use. Create reports on AI performance metrics and insights for stakeholders. Qualifications : 1) Education: 🎓 Bachelor’s or Master’s degree in Computer Science, Artificial Intelligence, Data Science, or a related field. 2) Experience: 5+ years of experience in developing and deploying AI models. Proven experience in working with large datasets and building AI/ML solutions. 3) Technical Skills: 💻 Proficiency in programming languages such as Python, R, or Java. Experience with machine learning frameworks and libraries (TensorFlow, PyTorch, Scikit-learn). Familiarity with cloud platforms (AWS, GCP, Azure) for AI deployment. ☁️ Strong knowledge of data preprocessing and feature engineering. Expertise in neural networks, natural language processing (NLP), or computer vision is a plus. 4) Soft Skills: Strong analytical and problem-solving skills. 🤔 Effective communication and collaboration abilities to work across teams. A curious mindset and a drive to innovate and experiment. 🧐 5) Preferred: Experience working in a startup environment is a plus. 🏢"
Gen AI Engineer,0.28657025548053106,"ai capabilities, ai, ai solutions",4,0.17942805283995847,0.502566600294167,EE2211 – Introduction to Machine Learning,"Main Responsibilities Lead the design and development of advanced machine learning and deep learning models for real-world business applications. Collaborate cross-functionally with data scientists, product managers, and software engineers to identify, define, and implement AI use cases. Drive the full model lifecycle : from data preprocessing and feature engineering to training, tuning, and production deployment. Architect and implement robust MLOps pipelines , including CI/CD workflows, model versioning, monitoring, and automated retraining. Mentor junior team members and contribute to best practices across the AI/ML function. Continuously optimize and scale AI systems for performance, reliability, and cost-efficiency in production environments. Stay ahead of the curve by exploring new research, frameworks, and tools in AI/ML, and proactively propose innovative applications. Contribute to architectural decisions around data and ML infrastructure. Job Requirements Academic Qualifications: Bachelor’s or Master’s in Computer Science, Data Science, AI, Engineering, or related fields Experience & Technical Skills: 5–10 years of hands-on experience in machine learning and AI solution development, with at least 3+ years working on models in production environments. Strong track record of building, deploying, and maintaining ML systems at scale . Expert-level Python skills and deep familiarity with ML/DL frameworks such as TensorFlow, PyTorch, Scikit-learn . Solid grasp of machine learning algorithms, data engineering workflows, and software development best practices. Experience working with cloud platforms (AWS, GCP, Azure) for training, experimentation, and deployment of ML models. Hands-on experience with MLOps tools and practices : Docker, Kubernetes, Git, CI/CD, model monitoring. Strong understanding of data pipelines , including use of orchestration tools (e.g., Airflow , Kafka )."
Lab Analyst,0.286256410515105,"lab operations, laboratory operations, medical laboratory",2,0.29350945492386243,0.5585488570135142,CN4102 – Chemical Engineering Lab,"Responsibilities: Analytical Testing: Perform routine and non-routine analysis of raw materials, intermediates, and finished products using Rubber, Solid, Slurry, and Gas Chromatography techniques to ensure adherence to qualityspecifications. Instrument Operation: Operate and maintain laboratory instruments and equipment, including chromatographs, spectrophotometers, balances, and other analytical instruments. Sample Preparation: Prepare samples for analysis by following established protocols, including sample extraction, dilution, filtration, and other sample preparation techniques. Data Collection and Analysis: Record and interpret test results accurately, maintaining detailed and organized documentation of laboratory activities and data. Method Validation: Assist in the development and validation of new analytical methods or modification of existing methods to improve efficiency and accuracy. Quality Control: Follow established quality control procedures to ensure the reliability and accuracy of laboratory results, including proficiency testing and equipment calibration. Safety and Compliance: Adhere to all safety protocols and procedures, maintaining a clean and safe working environment. Comply with regulatory requirements and standard operating procedures. Troubleshooting: Assist in troubleshoot instrument or method-related issues, working collaboratively with laboratory staff and technical support to resolve problems. Equipment Maintenance: Assist in routine maintenance, calibration, and troubleshooting of laboratory instruments, ensuring their proper functioning and accuracy. Inventory Management: Assist in the inventory management of laboratory supplies, chemicals, and reagents, ensuring an adequate supply for ongoing operations. Continuous Improvement: Actively participate in continuous improvement initiatives, suggesting and implementing process improvements and efficiency enhancements. Qualifications: Education: Diploma in Chemistry, Chemical Engineering, or a related field is preferred. Experience: 3-5 years of experience working in a chemical plant laboratory, preferably in the manufacturing industry, with hands-on experience in Rubber, Solid, Slurry, and Gas Chromatography analytical techniques. Detail-Oriented: Excellent attention to detail and accuracy in performing laboratory tests, documenting results, and following standard operating procedures. Team Player: Capable of working effectively within a multidisciplinary team environment, collaborating with colleagues and communicating results and issues clearly. Adaptability: Ability to work in a fast-paced environment, managing multiple tasks and shifting priorities effectively."
AI Engineer,0.2849452115195213,"ai capabilities, ai, ai solutions",4,0.17792947875197967,0.49743852866507565,EE2211 – Introduction to Machine Learning,"- Support the production of scalable and optimised AI/machine learning (ML) models. - Focus on building algorithms for the extraction, transformation and loading of large volumes of real-time, unstructured data to deploy AI/ML solutions from theoretical data science models. - Run experiments to test the performance of deployed models, and identifies and resolves bugs that arise in the process. - Work in a team setting and apply knowledge in statistics, scripting and programming languages required by the firm. - Work with the relevant software platforms in which the models are deployed."
Production Operator - WCAN,0.2837876474815519,"engineering manufacturing, manufacturing processes, manufacturing process",5,0.16624354197909977,0.3721654391638455,ME4262 – Automation In Manufacturing,"Responsibilities: Precisely cut extruded carbon rods to designated block lengths Maintain exceptional quality and precision across all finished products Assemble components in alignment with production standards and specifications Carry out additional tasks as assigned by supervisors as needed Qualifications: 12-hour shifts work Comfortable performing repetitive tasks Prior experience with cutting operations using an electric saw is an advantage Requires sustained mental and visual focus with a high level of alertness We regret only shortlisted candidates will be contacted. All applications will be handled confidentially. By submitting your application, you agree to the collection, use, retention, and disclosure of your personal information to prospective employers. Wecruit Pte Ltd EA License No: 20C0270 EA Personnel: Nyon Hock Sen (Aden) EA Personnel Reg No: R24124070"
Physical AI Engineer,0.28372706964137245,"ai capabilities, ai, ai solutions",4,0.1786021901823471,0.4900023964135966,EE3306 – Introduction to Cyber Physical Systems,"We are looking for Physical AI Engineers focused on developing and
integrating Machine Learning (including Generative AI) models that enable real robots to perceive, reason, and act autonomously. This role bridges Robotics and Agentic AI — working on perception, decision-making, and multi-model integration for multi-robot and embodied systems. You will work on training and adapting Generative/Foundation models
(vision, language, planning, VLA models, swarm reasoning) and deploying them onto edge and robotic hardware. Responsibilities ·       Develop and integrate AI/ML and Generative/Foundation models for perception, mapping, task planning, and embodied decision-making. ·       Fine-tune or adapt Generative/Foundation models (Small Language Model/Small-Vision-Language/ Vision-Language-Action) models for edge deployment for real-world robotic applications. ·       Implement on-device model optimization (quantization, distillation, TensorRT, etc.). ·       Build data pipelines: simulation → real-world → feedback loop for continual model improvement. ·       Conduct domain adaptation and reinforcement/interactive learning for robot skills. ·       Integrating models into ROS2 and swarm autonomy stacks. ·       Evaluate model performance in both simulation and hardware deployment. ·       Optimize inference latency and reliability on edge compute platforms. ·       Formulate the conceptual and detailed technical solution for the development of applications to meet customer requirements. ·       Provide recommendations on relevant emerging technology in Physical AI/Robotics to senior management. ·       Identifying and leading strategic technical capability development for Physical AI/Robotics. ·       Collaborate on research and development projects to explore new capabilities and applications for Physical AI/Robotics technology. Minimum Requirements ·       Bachelor’s/Master’s in Computer Science, Machine Learning, AI, Robotics, or related field. ·       3 years of experience building robotics/Physical AI systems. Candidates without work experience but with relevant skills are also welcome to apply. ·       Strong foundation in ROS2 or robotics middleware integration. ·       Extensive experience building/fine-tuning of AI/ML and Generative/Foundation models (vision, transformer-based, or RL) for robotic systems. ·       Good knowledge of model compression/acceleration for embedded devices (Jetson, Pi,etc). ·       GPU/CUDA experience or on-device inference for embedded AI. ·       Experienced with deployment on embedded/edge Linux systems. ·       Good understanding of robotics model training pipelines (perception → planning →control). Preferred Experience ·       Vision-Language-Action (VLA) or Multi-Modal model experience. ·       Reinforcement learning / imitation learning / interactive training loops. ·       Synthetic data and simulation-based training (Isaac Sim, Habitat, etc.). ·       Knowledge of distributed training pipelines or MLOps for robotics. Additional Skills ·       Strong experimentation and iterative problem-solving mindset. ·       Comfortable bridging research prototypes into production-grade systems. ·       Able to collaborate tightly with AI and systems engineers. ·       Curious and self-driven — able to explore new Physical AI approaches and rapidly test them. What We Offer ·       Opportunity to work on state-of-the-art embodied AI models powering real robots. ·       Combination of research and deployment — not just writing models, but seeing them act in the physical world. ·       High-impact work on cutting-edge robotic autonomy and swarm behaviours."
"Engineering Assistant (Mechanical/Electrical, Class 3)",0.2825077528620099,"electrical engineer, electrical works, commissioning electrical",3,0.22215191047982713,0.5396635147789665,EG3611A – Industrial Attachment,"Assist engineers in site inspections, maintenance, and project coordination. Handle transportation of equipment and materials to project sites. Perform basic troubleshooting and support installation of M&E systems. Maintain proper documentation and reports for site activities. Ensure compliance with workplace safety regulations. Requirements: Diploma in Mechanical and Electrical Engineering At least 2 years of engineering support experience in M&E sector. Possess a valid Class 3 driving license with a good driving record. Good knowledge of M&E systems and hands-on technical skills. Ability to work independently and support multiple project sites. If you are keen to apply for the position, kindly email your detailed resume in MS Word to hr@recruit-expert.com Please note that only shortlisted candidates will be notified. For more job opportunities, please visit our website at www.recruit-expert.com EA Licence: 19C9701 Registration: R1326740"
"Research Assistant, School of Computing",0.28244505996256486,"ai capabilities, ai, ai solutions",4,0.18355109340454373,0.47369454157516544,EE4211 – Data Science for the Internet of Things,"Interested applicants are invited to apply directly at the NUS
Career Portal Your application will be processed only if you apply
via NUS
Career Portal We regret that only shortlisted candidates will be notified. Job Description The National University of Singapore invites applications for the position of Research Fellow, Research Associate, or Research Assistant in the Department of Computer Science, School of Computing (SoC). SoC is strongly committed to research excellence in all its dimensions: Searching for fundamental results and insights, developing novel computational solutions to a wide range of applications, building large-scale experimental systems and improving the well-being of society. We seek to play an active role both internationally and locally in the core and emerging areas of Computer Science and Information Systems The successful candidates will work closely with Principal Investigator Prof. Tulika Mitra on a recently funded Green AI project. This ambitious research initiative targets energy-efficient AI inference, co-optimizing across the full stack - from algorithms to architecture. The goal is to rethink data center computation and communication systems to make AI workloads significantly more sustainable. The ideal candidate will have experience in computing systems, such as ML systems, computer architecture, FPGA/GPU/accelerator design, compilers, or operating systems. We are looking for individuals who are passionate about systems-level innovation, eager to work across abstraction layers, and motivated to push the frontiers of sustainable and scalable AI Only shortlisted candidates will be notified. Qualifications •    PhD degree in a relevant area for research fellow and research associate position •    Bachelors or Masters degree in a relevant area for research assistant position •    Experience in research"
Artificial Intelligence Project Manager - Principal AI,0.2819465480226096,"ai capabilities, ai, ai solutions",4,0.2023812603087412,0.4335416480669942,EE4212 – Computer Vision,"Role Purpose The Principal AI Engineer will lead the development of in-house AI capabilities within the marine domain. This role involves establishing and managing a dedicated AI team to design, execute, and oversee AI-related projects. The position also requires close collaboration with other engineering and transformation functions—including Digitalization, Yard Transformation, Continuous Improvement, and Technology & Innovation—to drive organizational advancement through AI solutions. Key Responsibilities Leadership & Team Management Lead and mentor a small team of AI engineers, providing guidance in technical areas, project execution, and stakeholder communication. Foster collaboration across internal departments and external partners to ensure project alignment and delivery. Project Oversight Manage end-to-end AI projects, from planning and development to deployment and evaluation. Coordinate with relevant stakeholders to ensure smooth execution and timely completion. AI Model Development Design, build, and deploy machine learning and deep learning models to address complex operational and business challenges. System Operations Maintain and optimize AI systems for reliability, scalability, and performance. Implement monitoring and version control for deployed AI solutions. Data Management Collect, preprocess, and analyze data to support model training, validation, and continuous improvement. Collaboration & Integration Work with data scientists, software engineers, and business teams to integrate AI capabilities into existing systems and processes. Innovation & Continuous Learning Stay informed on the latest AI and ML technologies and apply best practices to enhance internal AI frameworks and methodologies. Skills & Knowledge Proven leadership experience managing small technical teams (2–3 engineers). Proficiency in programming languages such as Python, R, or Java . Strong understanding of machine learning, deep learning, NLP, and computer vision . Experience with data management , system integration , and software version control . Familiarity with visualization tools (e.g., Microsoft Power BI) is advantageous. Strong communication and stakeholder management skills. Ability to work both independently and collaboratively in cross-functional settings. Experience & Qualifications Master’s or Bachelor’s degree in Computer Science, Engineering , or a related discipline. Hands-on experience leading AI/ML projects , preferably in a corporate or industrial environment. Demonstrated capability in system deployment, monitoring, and maintenance . Experience in project management is a plus. Location: West (transport provided island-wide) Working Hours: 7:25 AM – 5:00 PM (EA Reg No: 20C0312) Please email a copy of your detailed resume to kayla@talentsis.com.sg for immediate processing. Only shortlisted candidates will be notified."
"Field Solutions Architect, Generative AI, Google Cloud (Mandarin) - Singapore",0.2817102513293667,"ai capabilities, ai, ai solutions",4,0.17689854313166165,0.48332559895493904,EE3306 – Introduction to Cyber Physical Systems,"Product area Google Cloud accelerates every organization’s ability to digitally transform its business and industry. We deliver enterprise-grade solutions that leverage Google’s cutting-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems. Job description In this role, you will be an embedded builder who bridges the gap between Artificial Intelligence (AI) products and production-grade reality within customers. You will manage blocker to production including solving the integration complexities, data readiness issues, and state-management tests that prevent AI from reaching enterprise-grade maturity. You will be providing deployment of AI systems and act as a feedback loop, transforming field insights into Google Cloud’s future product road map. Qualifications Job responsibilities Serve as the lead developer for the AI applications, transitioning from prototypes to production-grade agentic workflows (e.g., multi-agent systems, MCP servers) that drive return-on-investment. Architect and code the connections between Google’s AI products and customers' live infrastructure, including APIs, legacy data silos, and security perimeters. Build evaluation pipelines and observability frameworks to ensure agentic systems meet requirements for safety. Identify repeatable field patterns and technical friction points in Google’s AI stack, converting them into reusable modules or formal product feature requests for the engineering teams. Co-build with customer engineering teams to instill Google-grade development best practices, ensuring project success and end-user adoption. Minimum qualifications Bachelor's degree in Science, Technology, Engineering, Mathematics, or equivalent practical experience. 6 years of experience in providing production-grade AI solutions to external or internal customers, and experience architecting AI systems on cloud platforms. Experience leading technical discovery sessions with executive stakeholders and engineering teams to define AI and hardware infrastructure requirements. Ability to communicate in Mandarin fluently to support client relationship management in this region. Preferred qualifications Master’s degree or PhD in AI, Computer Science, or a related technical field. Experience implementing multi-agent systems using frameworks (e.g., LangGraph, CrewAI, or Google’s ADK) and patterns like ReAct, self-reflection, and hierarchical delegation. Knowledge of Large Language Model (LLM)-native metrics (e.g., tokens/sec, cost-per-request) and techniques for enhanvcing state management and granular tracing. Ability to implement agentic workflows incorporating Model Context Protocol (MCP), tool-calling, and OAuth-based authentication."
Lab Technician,0.28156511943509094,"lab operations, laboratory operations, medical laboratory",2,0.2758719211373608,0.5703674691864473,CN4102 – Chemical Engineering Lab,"Job Summary Assist in preparing and managing laboratory samples and equipment to support process and product testing. You will operate lab equipment, maintain accurate records, manage inventory, and ensure a clean and safe laboratory environment. Responsibilities Prepare lab samples by pre-weighing raw materials and recording data accurately Conduct sample preparation, record data, and generate reports for analysis Requisition and manage raw materials to support laboratory processes Manage process change documentation and registration for basic and exploratory raw materials Measure and record product sample data following experimental protocols Schedule and set up laboratory equipment according to experimental instructions Operate lab equipment and record results clearly and accurately Perform equipment shutdown procedures after experiments are completed Coordinate and facilitate safety checks, calibration, maintenance, and servicing of lab equipment Maintain detailed equipment records, including daily and pre-use calibration checklists Manage inventory of samples, consumables, chemicals, and reagents to ensure laboratory readiness Support registration, procurement, and disposal of chemicals, confidential products, and materials Perform routine housekeeping to maintain cleanliness and safety of laboratory and equipment Handle shipment of products and raw materials as required Preferred competencies and qualifications Experience in Process Laboratory, Process Manufacturing, or Biopharmaceutical Manufacturing Diploma in Chemistry or related discipline Customer orientation by working collaboratively with team members and responding to customer needs Collaboration skills to contribute positively to team goals and support colleagues Communication skills to share information clearly and respond to inquiries in English, both written and verbal Decision-making skills by following established processes and guidelines Problem-solving skills by identifying issues and applying procedures to resolve them Basic computer literacy, including proficiency in Microsoft Office software Ability to operate simple machinery safely and effectively"
Machine Learning Engineer,0.28087331720411457,"ai capabilities, ai, ai solutions",4,0.1886224717092673,0.4556930711734669,EE2211 – Introduction to Machine Learning,"Responsibilities: As an ML Engineer, your pivotal role involves operationalizing ML Models developed by bank’s data scientists. You will serve as the focal point for ML model refactoring, optimization, containerization, deployment, andquality monitoring. Your main responsibilities will include: • Conduct reviews for compliance of the ML models in accordance with overall platform governance principles such as versioning, data / model lineage, code best practices and provide feedback to data scientists for potential improvements • Develop pipelines for continuous operation, feedback and monitoring of ML models leveraging best practicesfrom the CI/CD vertical within the MLOps domain. This can include monitoring for data drift, triggering model retraining and setting up rollbacks. • Optimize AI development environments (development, testing, production) for usability, reliabilityand performance. • Have a strong relationship with the infrastructure and application development team in order tounderstand the best method of integrating the ML model into enterprise applications (e.g., transforming resulting models into APIs). • Work with data engineers to ensure data storage (data warehouses or data lakes) and data pipelines feedingthese repositories and the ML feature or data stores are working as intended. • Evaluate open-source and AI/ML platforms and tools for feasibility of usage and integration from aninfrastructure perspective. This also involves staying updated about the newest developments, patches and upgrades to the ML platforms in use by the data science teams. Requirements: Technical Skills Proficiency in Python used both for ML and automation tasks Good knowledge of Bash and Unix/Linux command-line toolkit is a must-have. Hands on experience building CI/CD pipelines orchestration by Jenkins, GitLab CI, GitHub Actions or similartools is a must-have. Knowledge of OpenShift / Kubernetes is a must-have. Good understanding of ML libraries such as Panda, NumPy, H2O, or TensorFlow. Knowledge in the operationalization of Data Science projects (MLOps) using at least one of the popular frameworks or platforms (e.g., Kubeflow, AWS Sagemaker, Google AI Platform, Azure Machine Learning, DataRobot, Dataiku, H2O, or DKube). Knowledge of Distributed Data Processing framework, such as Spark, or Dask. Knowledge of Workflow Orchestrator, such as Airflow or Ctrl-M. Knowledge of Logging and Monitoring tools, such as Splunk and Geneos. Experience in defining the processes, standards, frameworks, prototypes and toolsets in support of AI and MLdevelopment, monitoring, testing and operationalization. Experience in ML operationalization and orchestration (MLOps) tools, techniques and platforms. This includesscaling delivery of models, managing and governing ML Models, and managing and scaling AI platforms. Knowledge of cloud platforms (e.g. AWS, GCP) would be an advantage. Soft Skills Good knowledge of Devops process and principles Strong in Software Engineering fundamentals Excellent communication skills Attention to detail Analytical mind and problem-solving aptitude Strong Organizational skills Visual Thinking Angeline Aw Kwee Choo (R24125869) A-IT Software Services Pte Ltd EA License No: 24C2345"
"1 year contract Associate Scientist, Cell Culture (Pharma) - Up to $4K #HKH",0.28061947883084865,"lab operations, laboratory operations, medical laboratory",2,0.23605499975396196,0.6452731089320336,CN5172 – Biochemical Engineering,"Associate Scientist, Cell Culture The candidate will work in a diverse team to support and troubleshoot commercial biologics cell culture manufacturing processes. The successful candidate will have experience in cell culture, excellent communication skills, and a collaborative mindset toeffectively work with cross-functional groups. Key responsibilities include: Manufacturing process trending, participating in process validation activities, providing technical support, drafting technical justifications and process understanding by processmapping Additional activities include the design, execution, and interpretation of experiments to perform process characterization, evaluate novel technologies, identify process improvements, drafting risk assessments and providing technical expertise to support regulatory submissions A basic understanding of cell culture or fermentation biology, process scale-up and statistical methods is essential. Hands-on experience working in the lab, aseptic technique, cell culture and bioreactor operations, to support the routine responsibilities with solid scientific data is also desirable. The position necessitates extensive interaction with manufacturing, quality, purification process development as well as CMC/Regulatory Affairs groups Requirements Min Degree in Science Min 1 to 3 years of working experience / internship in pharma plant $3.5K + $500 site allowance Office hours, mon to Fri office hours Interested candidates, please forward your resume to kevynhuang@recruitexpress.com.sg Consultant: Huang Jingsheng Kevyn (R1333338) Recruit Express Pte Ltd (99C4599)"
