title,skill_votes,skill_coverage,semantic_avg_similarity,best_matching_module,description
"Executive/Senior Executive, Data & AI (AI Developer)",6,12.244897959183673,0.2793134689752978,DSA4263 - Sense-making Case Analysis: Business and Commerce,"Responsibilities Work with business analysts and internal stakeholders to identify business problems and opportunities propose analytics solutions, as well as data and technology requirements, and formalize them into a project Analytics solutions which include, but are not limited to report automation, advanced analytics, and AI engines Work with data engineers to plan, identify,and integrate data from multiple source systems to enterprise data platform for analytics purposes Perform data exploration, preprocess, and analyse the data (both structured and unstructured); develop and deploy machine learning/deep learning models Create dashboards to communicate and present key findings to stakeholders, and manage UAT Work with the team to run and prioritise projects according to objectives and business impact Design and build Generative AI applications like GPT-enabled chatbots to innovate and drive impactful solutions in the company Explore new methodologies for increasing the efficiency and effectiveness of Generative AI applications Continuously evaluate and enhance the performance of Generative AI models through rigorous testing andexperimentation Requirements Bachelor's or master’s degree in Data Science, Statistics, Computer Science, Computer Engineering or equivalent disciplines that focused on extensive use of data for analysis Strong programming experience using python or spark, with solid understanding of data science concepts. Practical knowledge in statistical and machine learning techniques including Regression, Random Forest, Boosting, Trees, Text Mining, Network Analysis, etc Practical knowledge in deep learning techniques including computer version, NLP, etc Experience in data visualization software such as Power BI or Tableau Good collaboration and communication skills to work effectively across teams and partner with business stakeholders Beneficial to possess knowledge or practicalexperience in generative AI or developing LLM applications using the Microsoft Azure stack or third-party packages such as LangChain. Only shortlisted candidates will be notified."
Senior Data Engineer,6,12.244897959183673,0.27249921552586454,DSA4263 - Sense-making Case Analysis: Business and Commerce,"You will architect, develop, and test large scale and efficient solutions that provide senior management with the accurate data to make business decisions. Description Design and implement scalable and high-quality methods of consuming data from a diverse set of sources with variable quality and predictability Create data products, enabling self-service and predictability by consumer Build libraries and frameworks that drive leverage and productivity for the team Optimize and maintain solutions, driving improvements in efficiency, data quality, and operational excellence Requirements: BS or MS in Engineering/Computer Science 6+ years software engineering, including strong SQL and data focus Expertise in languages like Python, Java, or Scala and technologies like Airflow, Spark, Trino, Kafka, Docker, Iceberg Ability to analyze complex datasets and design solutions with quality and efficiency Familiarity with SDLC best practices, version control, CI/CD Experience with cloud services such as AWS, GCP, or Azure for data infrastructure and storage Knowledge of infrastructure as code (e.g., Terraform) and container orchestration tools (e.g., Kubernetes)"
Data Engineer,6,12.244897959183673,0.2620981460047769,DSA4263 - Sense-making Case Analysis: Business and Commerce,"Our Company Gentco Logistics is a leading international liquid chemical logistics provider with three core business units: chemical tankers (5th largest fleet globally), chemical tank containers
(2nd largest fleet globally), and terminal storage tanks. Our global headquarters are in Shanghai, China, supported by a regional headquarters in Singapore and 40 operational offices across six continents. Gentco Logistics is wholly owned by the Junzheng Group (ticker 601216.SH). The Opportunity The Data Engineer position is a part of the Global IT Department, which is directly overseen by the Group’s CIO. Our team currently comprises over 40 IT, software, and data professionals primarily based in Shanghai, Moerdijk (the Netherlands), and Singapore. With our IT presence in Singapore rapidly expanding, we are excited to invite you to join our team! Job Responsibilities: ·       Assist the senior data engineer in the implementation and maintenance of critical pieces of our Databricks ELT pipelines and data warehouse using Azure Databricks (PySpark, Spark SQL) ·       Assist in the design and architecting of ELT pipelines, data schemas/models, and data marts for business users. ·     Participate in code reviews and contribute to CI/CD pipelines for automated testing and deployment of data solutions. ·       Occasionally assist data analysts in creating new semantic models and/or dashboards in PowreBI ·       Ensure the reliability and availability of core data infrastructure with proper monitoring
and alerting systems to guarantee continuous data delivery to the business. ·       Take ownership of data quality and governance. Collaborate with business and IT teams to
establish and meet data standards, including developing automated data checks and data quality monitoring dashboards. ·       Promote a culture of organizational learning by facilitating knowledge sharing and implementing best practices in documentation. ·       Stay updated with current industry best practices and trends, and evaluate technical decisions at a business level. Requirements: ·       Bachelor's or Master's degree in Computer Science or a related engineering field from a
technical university. ·       Experience in data engineering with working knowledge of Python and SQL. ·       Experience with Agile/DevOps tools (Git, Jira). ·       Deeply knowledgeable of data warehousing best practices, especially in the Azure cloud
environment, with a strong commitment to staying current with industry trends
and future advancements. ·       Highly motivated, with a proactive approach to project ownership and accountability
for outcomes and timelines. Committed to continuous personal growth and
development within the organization. ·   Fluency in both written and spoken English and Mandarin is highly desirable to effectively liaise with Chinese-speaking clients and counterparts, understanding their technical requirements. Desirable skills ·       Experience with public cloud infrastructure. (Azure preferred) ·       Exposure to Databricks, Snowflake, or similar big data processing platforms. ·       Background in logistics, shipping/maritime or chemicals industry. ·       Experience with Power BI or similar BI tools."
Data Analyst Lead,6,12.244897959183673,0.24550119090825162,DSA2101 - Essential Data Analytics Tools: Data Visualisation,"Role Overview: The Senior Assistant Director (Data Analyst) leads the design, development, and continuous improvement of enterprise dashboards and analytical products that deliver actionable insights across HQ and Research Institutes. This role ensures analytical outputs are trusted, well-governed, and aligned with organisational priorities, working closely with Business Analysts, Data Engineers, and AI teams to translate data into measurable outcomes. Key Responsibilities: A. Enterprise Analytics Delivery Lead the design and development of interactive dashboards and data visualisations using Power BI and Snowflake. Define and maintain consistent data modelling and data transformation logic, metrics, and KPI definitions across analytical products. Collaborate with Data Engineers to ensure datasets used are certified and discoverable in Alation, with clear business definitions and lineage. Partner with Business Analysts to ensure dashboard outputs meet stakeholder needs and strategic objectives. Oversee dashboard code version control. B. Data Analysis & Insight Generation Conduct deep-dive analyses to uncover trends, correlations, and drivers of business performance. Translate findings into concise insights and actionable recommendations for leadership. Integrate predictive or diagnostic analytics into dashboards in collaboration with the Data Science and AI teams. C. Quality & Governance Validate the accuracy, completeness, and timeliness of data powering dashboards. Provide feedback on data quality and metadata accuracy to support Alation certification and stewardship processes. Contribute to establishing and maintaining enterprise standards for dashboard design, refresh frequency, and version control. D. Collaboration & Capability Building Mentor junior analysts and uplift analytical standards across the team. Lead training or sharing sessions under the Analytics Centre of Excellence to build data literacy organisation wide. Act as a bridge between business users and technical teams, ensuring clarity and alignment on analytical goals. Qualifications & Experience: Bachelor’s degree in Data Science, Computer Science, Business Analytics, Information Technology, or a related discipline. 8–10 years of experience in data analysis, business intelligence, or performance analytics. Advanced proficiency in Power BI, SQL, and data modelling using Snowflake. Strong understanding of data pipelines, metadata management, and governance frameworks (e.g., Alation). Excellent analytical, problem-solving, and data-visualisation skills. Proven ability to engage senior stakeholders and communicate technical findings in plain language. Experience leading or mentoring junior analysts is preferred."
Senior Data Scientist,6,12.244897959183673,0.31688125200933553,DSA3101 - Data Science in Practice,"About Scientific Infra Scientific Infra is a provider of market indices, benchmarks and valuation analytics for investors in unlisted infrastructure equity and private debt. EDHECinfra maintains the infraMetrics® platform: an online information system that gives access to key market indices including the infra300® and infra100® series. InfraMetrics® also includes a wealth of valuation data and analytics, risk metrics, a fund strategy analysis tool providing robust performance quartiles for any segment, strategy or vintage, and peer group analyses allowing investors to compare themselves against comparable segments of the market. Responsibilities: • The successful applicant will be responsible for the development of model pipeline tools to convert unstructured financial and textual data into structured data formats • Liaise with the production team to implement and maintain the developed models. • Providing ongoing analysis and commentary of the investment outlook of an infrastructure sector. • Work closely with the Head of Data to develop other data products as necessary. Skills and Qualifications: This is an opportunity for a candidate with: • 3-4 years professional experience • Work experience in building and deploying applications and machine learning technology • Familiar with different programming/statistics language • Knowledge in big data processing framework and cloud services (e.g. Spark, MongoDB, AWS) • Knowledge of the data collection methodologies and its tools in industry scenario (e.g. Prodigy, Amazon MTuck) • Knowledge of machine learning techniques and applications (including image processing, natural language processing, Python, R, MySQL) • Knowledge of XBRL/iXBRL is desirable • Familiar with web technologies (i.e. Javascript, HTML-CSS) • Degree in Computer Science, IT, or similar field; Master - is a plus • Data engineering certification (e.g. IBM) - is a plus This is a full-time, permanent position. Remuneration is competitive and includes a bonus for meeting performance objectives. Attractive salary and bonus, healthcare and pension plan coverage. Flexible work is available, but with an expectation of a minimum three days in the office. The salary will be determined according to EDHEC's pay scale, the candidate's qualifications and experience. A work pass is necessary. Flexible work is available, but with an expectation of a minimum three days in the office. To apply for this offer, please send a CV and a cover letter to: recruitment@edhec-dbd.com. To know more about Scientifc Infra: https://edhec.infrastructure.institute/mission"
AI/ML Engineer,5,10.204081632653061,0.30628929240075164,DSA1101 - Introduction to Data Science,"Responsibilities: Design and implement machine learning models for predictive analytics and decision support. Conduct data preprocessing, feature engineering, and model training at scale. Develop pipelines for continuous learning and model deployment. Collaborate with product and engineering teams to integrate AI solutions into applications. Monitor model performance, retrain, and optimize algorithms for accuracy and efficiency. Requirements: Strong background in machine learning, deep learning, and statistical modeling. Proficiency in ML frameworks (TensorFlow, PyTorch, Scikit-learn). Experience with large-scale data processing and distributed training. Solid understanding of algorithms, optimization, and applied mathematics. Ability to translate business problems into ML solutions with measurable impact."
Staff Data Platform Engineer,5,10.204081632653061,0.27534481250521536,DSA4263 - Sense-making Case Analysis: Business and Commerce,"Staff Data Platform Engineer, Singapore Airwallex is the leading financial technology platform for modern businesses growing beyond borders. With one of the world’s most powerful payments and banking infrastructures, our technology empowers businesses of all sizes to accept payments, move money globally, and simplify their financial operations, all in one single platform. Established in 2015 in Melbourne, we aim to connect entrepreneurs, business builders, makers, and creators with opportunities in every corner of the world. Today, Airwallex has a global footprint across Asia-Pacific, Europe, and North America. The Role: As a leader level data expert, you will oversee the strategy, architecture, development, and operation of Airwallex's data and AI platforms. You will play a pivotal role in influencing data-driven and AI-powered decision-making processes. A key aspect of your role will also include building a high-performing team that excels in a fast-paced environment. Your leadership will be critical in mentoring the team, promoting a culture of innovation, and driving technical excellence. Responsibilities： Spearheaded the identification and resolution of Airwallex-wide challenges using cutting-edge data platform solutions. Provide visionary technical direction, fostering a community within Airwallex's data realm, and actively leading in solving complex problems hands-on. Advocate for best practices across the data platform, instilling a culture of craftsmanship and innovation. Mentor the data platform team, nurturing both technical and professional development. Minimum Requirements: A minimum of 8 years of experience in Data Platform or an equivalent combination of work and academic exposure in a quantitative field. Proven experience leading company-wide initiatives across multiple teams or influencing tech roadmap planning. Effective collaboration with diverse teams and stakeholders to drive tangible business outcomes. Demonstrated ability to balance execution and velocity with in-depth research, statistical understanding, and scalable design. Track record of mentoring and investing in the development of scientists, engineers, and peers. Experience providing technical leadership on significant projects, covering ETL frameworks, metrics stores, infrastructure management, and data security. Proficiency in building, deploying, and maintaining reliable multi-geographical data pipelines at scale. Familiarity with workflow or orchestration frameworks such as Airflow, DBT, etc. Preferred Qualifications: Hands-on design experience in crafting data processing patterns for a modern Lakehouse architecture. Contribute to the design and development of standard framework modules, high-performance services, and client libraries for big data using tools like GCP, Databricks, BigQuery, DataProc, Kafka, Kubernetes, Spark, DataFlow, Google Cloud Storage, and Airflow. Excellent written and verbal communication skills tailored for diverse audiences (leadership, users, company-wide). Ability to rapidly evaluate various technologies and conduct proof of concepts to drive architecture design. Experience thriving in a complex environment."
Applied AI Associate - Ocean Transportation,4,8.16326530612245,0.2997144309876677,DSA4263 - Sense-making Case Analysis: Business and Commerce,"Job Purpose and Impact The Applied AI Associate - Ocean Transportation supports the design, development, and deployment of AI, analytics, and digital solutions that enhance commercial and operational decision-making. The role offers direct exposure to real shipping data, trading workflows, and innovative digital initiatives. It is well suited for individuals who want to apply AI and analytics in a global maritime and freight trading environment. Key Accountabilities AI, Analytics & Digital Development Apply AI models to analyse operational, market, and voyage datasets and convert findings into actionable insights. Train, refine, and evaluate AI models using domain-specific datasets, including contract clauses, voyage PnL, and market intelligence. Monitor model accuracy, drift, and behaviour across vessel segments (Drybulk and Tankers). Contribute to the development of digital products such as generative AI copilots, predictive models, optimisation engines, and simulation tools. Build and improve analytical pipelines, dashboards, and cloud-native data solutions to support scalable AI deployment. Support business teams with experimentation, prototyping, and validation of AI and data science outputs. Rotations & Business Exposure Work closely with Freight Trading, Operations, and other business functions. Develop a strong understanding of commercial decision-making, operational workflows, and how data creates value across the freight value chain. Translate business needs into analytical problems and collaborate with users to test and refine solutions. Collaboration & Communication Present analytical insights and model outputs to non-technical stakeholders in a clear, structured manner. Participate in problem-solving sessions, innovation discussions, and digital strategy workshops. Contribute new ideas in applied AI, analytics, and maritime digital innovation. Qualifications Minimum Qualifications Bachelors/Masters degree in Maritime Studies, Data Analytics, Data Science, or a related field, graduating in the year 2026 or recently. Understanding of statistics, predictive analytics, or machine learning concepts. Experience with Python, SQL, and dashboarding tools. Strong analytical, problem-solving, and communication skills. Interest in global trade, maritime logistics, digital products, and applied AI. Self-motivated, proactive, and eager to learn in a fast-paced environment. Other minimum qualifications may apply Preferred Qualifications Exposure to forecasting, optimisation, or AI-related projects. Familiarity with generative AI or agentic AI concepts. Interest in trading analytics, vessel performance, or sustainability topics."
Data Analyst,4,8.16326530612245,0.26033405122396636,DSA4263 - Sense-making Case Analysis: Business and Commerce,"About the Role We are seeking a detail-oriented and experienced Data Analyst to support data management operations for our Data Cloud project . The ideal candidate will have strong experience in financial industry data management , with expertise in data reconciliation, quality checks, and data analysis . This role requires someone who can handle multiple tasks, maintain accuracy, and provide excellent support to stakeholders. Key Responsibilities Perform data reconciliation, monitoring, and quality checks , ensuring accuracy and compliance. Conduct hands-on data analysis to support operational and project needs. Manage SLA and end-user queries , ensuring timely resolution. Provide documentation support , including technical and functional specifications. Collaborate with stakeholders and project teams to troubleshoot and resolve data issues. Manage multiple priorities in a fast-paced environment with attention to detail. Requirements Bachelor’s or Master’s degree in Computer Science, Information Technology, or related field . 3–7 years of experience in Data Management , preferably in the financial industry . Strong SQL and Python skills. Hands-on experience in data reconciliation, quality checks, and troubleshooting . Experience in managing SLA and responding to end-user queries . Strong problem-solving, communication, and documentation skills . Detail-oriented with a focus on data quality and accuracy . Ability to handle multiple tasks and priorities effectively. EA Number: 11C4879"
Junior Quant Researcher,3,6.122448979591836,0.2862300084448615,DSA4265 - Sense-making Case Analysis: Economics and Finance,"Squarepoint is a global investment management firm that utilizes a diversified portfolio of systematic and quantitative strategies across financial markets that seeks to achieve high quality, uncorrelated returns for our clients. We have deep expertise in trading, technology and operations and attribute our success to rigorous scientific research. As a technology and data-driven firm, we design and build our own cutting-edge systems, from high performance trading platforms to large scale data analysis and compute farms. With offices around the globe, we emphasize true, global collaboration by aligning our investment, technology and operations teams functionally around the world. Overview of Quant Researcher Position: Research and implement strategies within the firm’s automated trading framework. Analyze large data sets using advanced statistical methods to identify trading opportunities. Develop a strong understanding of market structure of various exchanges and asset classes. Typical Day of Quant Researcher: Primary focus throughout the day is on researching and implementing trading ideas. Before market open, check that all required data and related processes are ready for the trading day. During market hours, sporadically monitor behavior and performance of strategies. Skill Set Required For Position: Quantitative background - includes degrees in Mathematics, Statistics, Econometrics, Financial Engineering, Operations Research, Computer Science and Physics. Programming proficiency with at least one major programming or scripting language (e.g. C++, Java, Python). Strong communication skills and ability to work well with colleagues across multiple regions. Ability to work well under pressure"
"Assistant Manager, Data & Impact Analytics",3,6.122448979591836,0.21108229543175155,DSA4264 - Sense-making Case Analysis: Public Policy and Society,"Why This Role Matters At New Life Stories (NLS), data is not just about numbers — it’s about children, families, and systems of care. As Assistant Manager, Data & Impact Analytics, you will play a pivotal role in turning programme data into credible evidence, meaningful insights, and compelling impact stories that guide decisions, strengthen accountability, and support advocacy. This role sits at the intersection of service delivery, impact measurement, and organisational strategy — ideal for someone who wants their data skills to drive real social change. What You Will Do 1. Data Systems & Infrastructure You will ensure that NLS has strong, reliable data foundations. Manage and maintain our Case Management System (CMS / Salesforce CRM), including user access and data integrity Set up clear, consistent data entry protocols and documentation Train staff on digital tools to ensure quality and consistency of data Maintain PDPA-compliant data storage and security structures 2. Impact Measurement & Analysis You will transform raw data into insights that improve programmes and outcomes. Oversee digital assessment tools measuring child and family outcomes (e.g. literacy, resilience, caregiver burden, quality of life) Track programme performance against outcome targets with internal teams Analyse trends and patterns across programmes, including longitudinal outcomes Lead data cleaning, validation, and quality assurance Identify gaps in data processes and co-develop improvements to strengthen measurement systems 3. Reporting & Stakeholder Accountability You will translate data into narratives that inform, persuade, and comply. Produce impact analytics for donors, funders, and governance reporting Support grant applications and donor reports with robust evidence Develop dashboards, visualisations, and “impact stats” for leadership and partners Contribute core data and insights to the NLS Annual Report 4. Data Governance & Compliance You will safeguard ethical and responsible data use. Ensure full compliance with PDPA and ethical data standards Monitor and enforce data governance protocols across the organisation What We’re Looking For Qualifications & Experience Degree in Statistics, Social Sciences, Economics, Data Science, or related fields Experience in data management, analysis, and reporting Familiarity with impact measurement frameworks and outcome evaluation Prior experience in the social service or non-profit sector is strongly preferred Skills & Attributes Strong ability to explain data clearly to non-technical audiences Comfortable working with cross-functional and multidisciplinary teams Detail-oriented, organised, and proactive Strong written communication and data storytelling skills Curious, adaptable, and able to keep pace with evolving digital tools A collaborative team player with a strong sense of purpose Employment type 2-Year Contract Full-time Why Join New Life Stories Work on meaningful social issues affecting children and families See your data influence real decisions, funding, and systems change Collaborate with practitioners, leaders, and partners across sectors Be part of an organisation that values rigour, compassion, and integrity"
Data Scientist,3,6.122448979591836,0.28090588350572787,DSA1101 - Introduction to Data Science,"We are seeking a talented Data Scientist to join our team in REA. You will be responsible for developing, deploying, and optimizing machine learning models that enhance property valuation, market analysis, customer insights, and investment decision-making. This role requires strong expertise in machine learning, data science, and software development to build predictive models and intelligent systems tailored for the real estate sector. Key Responsibilities: Collaborate with cross-function teams to enhance and deploy Automated Valuation Model for property pricing prediction, demand forecasting and market trend analysis. Collaborate with data engineers and software developers to integrate ML solutions into real estate platforms. Optimize model performance and scalability in a production environment. Monitor and evaluate model performance using key metrics and ensure continuous improvement. Stay up to date with the latest advancements in AI and ML technologies and apply them to real estate use cases. Requirements: Minimum Bachelor’s degree in Computer Science, Data Science, Machine Learning, or a related field. Master's and PhD degree holders are welcome to apply 0 - 3+ years of experience in developing and deploying machine learning models in production depending on educational qualifications. Strong proficiency in Python, NumPy, Scikit-learn, and Pandas packages. Proficiency in working with SQL Experience with cloud platforms such as AWS, Google Cloud, or Azure. Excellent problem-solving skills and ability to work in a fast-paced, dynamic environment. Strong communication skills to collaborate effectively with cross-functional teams."
Research Associate / Research Assistant (Data Analytics),3,6.122448979591836,0.3043946772292879,DSA4263 - Sense-making Case Analysis: Business and Commerce,"School of Electrical and Electronic Engineering is one of the founding Schools of the Nanyang Technological University. Built on a culture of excellence, the School is renowned for its high academic standards and research. With over 3,000 undergraduates students and 2,000 graduate students it is one of the largest EEE schools in the world and ranks 4th in the field of Electrical & Electronic Engineering in the 2025 QS World University Rankings by Subjects. We are hiring a Research Associate/Assistant in Data Analytics to develop analytics and AI tools for information retrieval, analysis, and action. This role will support the school in analytics projects related to manpower recruitment, finance and other operations. Group website: https://personal.ntu.edu.sg/wptay/ Key Responsibilities: Develop and implement data analytics tools, including website information extraction and analysis, and information retrieval from diverse sources. Develop automation processes. Perform software/hardware implementation and empirical studies. Assist PI in various data analytics tasks. Job Requirements: MSc/MEng in Electrical Engineering, Computer Science, Statistics, or other related fields. Familiar with data analytics and machine learning techniques. Familiar with software implementation. Good written and oral communication skills. Interpersonal skill (e.g. Ability to work independently / develop solutions under strict timelines, meticulous and eye for details / excellent organizational / time management skills) Please send your CV to Tay, Wee Peng ( wptay@ntu.edu.sg ). We regret to inform that only shortlisted candidates will be notified."
Data Scientist – Fraud Analytics | Contract,3,6.122448979591836,0.2580474664471285,DSA4263 - Sense-making Case Analysis: Business and Commerce,"We are seeking a Data Scientist to join our Production Operations team in Singapore. This is a client-facing role supporting strategic customers with fraud detection and risk scoring, ensuring secure and seamless integration with the company’s Identity Solutions. Key Responsibilities •    Support customers in maintaining platform integration for fraud detection and risk scoring. •    Perform data analytics to monitor fraud patterns and system performance. •    Recommend, configure, and fine tune rules for fraud prevention. •    Provide technical support to resolve customer and operations team issues. •    Collaborate cross functionally with Sales, Customer Success, and Product teams. Qualifications •    Bachelor’s degree in Computer Science or related field •    With around 5 years of experience in data analysis, modeling, visualization, and reporting. •    Proficiency in SQL for querying and manipulating large datasets. •    Good understanding of web technologies (HTML, JavaScript, CSS, HTTP, TCP/IP) and REST APIs. •    Programming experience in one or more like (Python, Java, JavaScript/Node.js, PHP). •    Project management and Agile methodologies. •    Advanced Excel skills (pivot tables, charts, data manipulation). •    Experience with APIs, SDKs, and fraud mitigation systems. •    Knowledge of web services, internet security, and behavioral analysis. •    Familiarity with AWS, Tableau, and cloud computing. •    Excellent communication and stakeholder management skills. Interested candidates may send in their resume and cover letter directly to hibah.bakhtavar@manpower.com.sg Hibah Bakhtavar | EA License No. 02C3423 | Personnel Registration No. R21103109"
Assistant Professor / Associate Professor in Dynamical Systems and Mathematics of Machine Learning,3,6.122448979591836,0.3836726455400835,MA3227 - Numerical Analysis II,"School of Physical and Mathematical Sciences (SPMS) Nanyang Technological University, Singapore Assistant Professor / Associate Professor in Dynamical Systems and Mathematics of Machine Learning Young and research-intensive, Nanyang Technological University (NTU Singapore) is ranked among the world’s top universities. The College of Science seeks a diverse and inclusive workforce and is committed to equality of opportunity. We welcome applications from all and recruit on the basis of merit, regardless of age, race, gender, religion, marital status, family responsibilities, or disability. The School of Physical and Mathematical Sciences at NTU offers multidisciplinary academic programs that provide students with a wide-ranging and up-to-date education. They offer undergraduate training leading to BSc (Hons} and graduate training leading to MSc and PhD degrees. We invite applications for an Assistant Professor / Associate Professor position specialising in Dynamical Systems and Mathematics of Machine Learning . We are looking for world-class candidates with expertise in dynamical systems, numerical analysis, stochastic analysis, and with experience in applying these domains to recurrent neural networks, state-space systems, reservoir computing, learning of dynamic processes, and mathematical learning theory in general. The successful candidate will be expected to teach both undergraduate and postgraduate courses in pure and applied mathematics, conduct high-quality research in the areas of dynamical systems, random dynamical systems, state-space systems, and their applications to machine learning theory and time series forecasting, and promote interdisciplinary collaboration among the disciplines of mathematics, physics, computer science, and engineering that push the development of reliable dynamical machine learning methods for applications. Candidates with strong academic portfolios are encouraged to apply. The successful candidate should actively seek collaborations with research groups beyond his/her research field and leverage on the multidisciplinary ecosystem of NTU. The candidates are expected to: · Establish a world-class research programme. · Enhance the College’s visibility as an international leader in education and research. · Secure research funding from competitive grants and industry partnerships. · Mentor and supervise graduate students and postdoctoral researchers. · Collaborate with interdisciplinary teams within the university and with external partners. · Deliver engaging and effective teaching to both undergraduate and graduate students. · Undertake essential administrative responsibilities within the Schools. Requirements: · PhD in mathematics or a related subject. · Strong research record and relevant publications in reputable peer-reviewed international journals and conferences. · A good track record of supervising research staff, postdocs, students, and interns in relevant fields · Experienced in cross-disciplinary research initiatives and collaboration. · Demonstrated excellence in research, evidenced by a strong publication record in reputable journals · Recognition in the research community, such as invited talks, awards, or memberships in professional societies. · Proven ability to secure research funding. Application Procedure Required application documents: · Cover letter. · Curriculum Vitae, including a full publication list. · Statement of current and future research interest. · Teaching statement. · Names of at least three referees. Please click here to apply."
Adjunct Lecturer,3,6.122448979591836,0.25722444443958853,DSA4288 - Honours Project in Data Science and Analytics,"A premier university in Asia, the Singapore Management University (SMU) is internationally recognised for its world-class research
 and distinguished teaching. Established in 2000, SMU’s mission is to generate
 leading-edge research with global impact and produce broad-based, creative and
 entrepreneurial leaders for the knowledge-based economy. SMU education is
 known for its highly interactive, collaborative and project-based approach to
 learning, and for its technologically enabled pedagogy of seminar-style
 teaching in small class sizes. The School of Computing and
 Information Systems (SCIS) offers an
 exceptionally supportive and inspirational environment for academic
 scholarship and research, applied R&D projects, and innovative education
 initiatives. We currently have over 40 tenure-track faculty members working
 across research areas in computer science & engineering, and information
 systems management. They are complemented by over 30 practice & education
 faculty members who focus on teaching, translation and pedagogical research. Our Research. We are passionate about our research . We aim for excellence both in fundamental contribution to academic
 knowledge, as well as in creating technology with practical impact. Real-world
 industry sectors provide SCIS with a testbed and laboratory for
 experimentation, as well as a fertile breeding ground for new ideas. Our
 faculty and students apply their research results to solve real problems in a
 variety of industry settings and to create IT applications and systems. At the
 same time, our faculty actively publish in top-quality Computer Science and
 Management Science conferences and journals. On our faculty are several
 world-class scholars and rising stars in their respective disciplines. We are committed
 to supporting the development of our faculty. Besides start-up support and
 career mentoring for junior faculty, their Ph.D. students are funded by the
 school rather than paid from their research grants. SCIS faculty members are
 encouraged to collaborate on innovative research projects and also on
 integrative and interdisciplinary projects. SMU as well as Singapore
 government agencies, such as the National Research Foundation, provide
 generous support for high-quality research proposals. Our Education. SCIS offers the Ph.D. in Information Systems and Ph.D. in Computer Science programmes. Ph.D. students can
 concentrate in any of our computer science oriented research areas, or in our
 management science oriented Information Systems & Management research
 area. SCIS launched a
 Professional Doctoral Degree, Doctor
 of Engineering (EngD) in 2020. The
 programme aims to train students to become IT leaders with deep technical
 expertise for innovating, designing and managing complex IT systems. SCIS also
 offers Master of IT in
 Business (MITB), a professionally oriented
 coursework programme. Drawing from thought leadership in the ambits of data
 analytics, technological platforms and business strategies, the MITB programme
 delves into five specialisation tracks: Financial Technology & Analytics, Data
 Science & Analytics, Artificial Intelligence, Digital Transformation and
 Cybersecurity. Each of these tracks uniquely resources students to lead
 competently and decisively . Additionally, the
 undergraduate programmes offerings consist of the B.Sc.
 (Computer Science) , B.Sc.
 (Information Systems), B.Sc.
 (Computing & Law) and B.Sc. Software Engineering programmes. The programmes have been remarkably successful in
 demonstrating educational innovations and creating a culture of learning,
 establishing external linkages and partnerships with industry, government and
 the social sector, and with job placement. We have an entrepreneurial student
 body, and many SCIS undergraduates have gone on to create or participate in start-ups . Job Requirement Candidate
 requirements are as follows: Capable of
      delivering postgraduate courses in the area of Payment
      Technology and Operations. Masters degree or PhD
      degree in a closely related discipline from a well-recognized university . o   For example, a
 Masters or PhD in Computer Science, Information Technology, Information
 Systems, Statistics, Management Science, Decision Sciences, Marketing
 Analytics, Computational Physics, Computational Engineering or Science, and
 the like. Outstanding
      communication skills A
      passion for learning and teaching Prior
      experience with consulting, training, or teaching is a strong advantage."
Software Development Engineer - Python,3,6.122448979591836,0.2750007839837441,DSA1101 - Introduction to Data Science,"We are Mindsprint! A leading-edge technology and business services firm that provides impact driven solutions to businesses, enabling them outpace speed of change. For over three decades we have been accelerating technology transformation for the Olam Group and their large base of global clients. Working with leading technologies and empowered with the freedom to create new solutions and better existing ones, we have been inspiring businesses with pioneering initiatives. Job Description: Design, develop, test, and deliver application build using Native Python programming Development of all server-side logic, ensuring high performance and responsiveness to requests from the front-end and responsible for integrating user-facing front-end elements into the application Test and debug programs, implement security and data protection attributes, assess, and prioritize feature requests of stakeholders/clients Own parts of the application and continuously improve them in an agile environment Create high quality maintainable products and applications using best engineering practices Coordinate with stakeholders/clients/internal teams to understand user requirements and provide technical solutions Maintain/Improve functionalities of existing Risk Management systems and applications Coordinate with Risk and technology teams to develop / improve strategic risk infrastructure - leading Risk Reporting Office (RRO) development inputs and testing efforts. Profile Description: Graduate/Postgraduate in Computer Science/Computer Applications/Software Engineering with 4-8 years of experience in Python Development with a focus on Analytics Strong proficiency in Python’s data manipulation libraries, such as Pandas, Numpy etc. Excellent reasoning and ability to understand risk management concepts/methodology/processes to be able to conceptualize and develop prototypes of risk management tools/automation solutions in Python and SQL Excellent understanding of data storage and data management concepts, including databases (e.g., SQL, Postgres) Strong ability to deal with stakeholders across different functions, excellent analytical and numerical skills, good communication and comprehension skills For more info: https://www.mindsprint.com/ | Follow us in LinkedIn: Mindsprint"
